n_pairs,spearman_latent_distance,pearson_latent_distance,spearman_raw_chamfer,pearson_raw_chamfer,spearman_rigid_p2p,pearson_rigid_p2p,spearman_nicp_p2p,pearson_nicp_p2p,spearman_nicp_p2tri,pearson_nicp_p2tri,scenario,sigma,noise_mode,topology_a,topology_b,pair_label
45,0.8546772068511199,0.8670073478916599,-0.08629776021080368,0.008228298680562405,0.07299077733860342,0.27651890676044766,0.14690382081686426,0.2520197766257846,0.12371541501976283,0.2382122420975807,rotation_sigma0.0398,0.039810717055349734,rotation,crop,original,crop__to__original
45,0.789459815546772,0.7809336279153447,0.04848484848484848,0.10146672308993891,0.2722002635046113,0.46292046551490784,0.20527009222661396,0.3505199415573966,0.18972332015810273,0.34938410312523327,rotation_sigma0.0398,0.039810717055349734,rotation,crop,remesh,crop__to__remesh
45,0.8420289855072463,0.8516247346074508,-0.12437417654808958,-0.08548501666409966,-0.009486166007905137,0.20657160412573528,0.13610013175230565,0.25097315463994446,0.1276679841897233,0.24311861253679531,rotation_sigma0.0398,0.039810717055349734,rotation,crop,up60k,crop__to__up60k
45,0.5555994729907773,0.6122941623024153,-0.22503293807641633,-0.22138564293617494,0.10421607378129116,0.14427092091500002,0.03886693017127799,0.10161246814395423,0.037285902503293805,0.1045238856770732,rotation_sigma0.0398,0.039810717055349734,rotation,down8k,crop,down8k__to__crop
45,0.7818181818181817,0.8249370443745233,0.5582345191040843,0.6054068002621582,0.5459815546772069,0.5983250701032661,0.4119894598155468,0.5262198123114529,0.4299077733860342,0.5307871083362997,rotation_sigma0.0398,0.039810717055349734,rotation,down8k,noisy,down8k__to__noisy
45,0.7670619235836625,0.8166989373434022,0.5123847167325428,0.5327882436897435,0.513570487483531,0.5888538716320872,0.42595520421607375,0.4845198734312968,0.4322793148880106,0.48573071367484133,rotation_sigma0.0398,0.039810717055349734,rotation,down8k,original,down8k__to__original
45,0.8220026350461134,0.8370172321571862,0.4061923583662714,0.4965488897536475,0.3949934123847167,0.4412193703679855,0.2906455862977602,0.3516000410635608,0.2938076416337285,0.34797206391975694,rotation_sigma0.0398,0.039810717055349734,rotation,down8k,remesh,down8k__to__remesh
45,0.7856389986824769,0.84768959248227,0.6711462450592884,0.7345643725312048,0.5673254281949933,0.6272140893737811,0.4249011857707509,0.48002479927936814,0.4154150197628458,0.48158824088486957,rotation_sigma0.0398,0.039810717055349734,rotation,down8k,up60k,down8k__to__up60k
45,0.6583662714097496,0.693386582067063,-0.15191040843214756,-0.15714091064606678,0.2349143610013175,0.2836973770679102,0.08524374176548088,0.1494763564332969,0.08313570487483529,0.14546936267492516,rotation_sigma0.0398,0.039810717055349734,rotation,noisy,crop,noisy__to__crop
45,0.8404479578392621,0.8565958723750202,0.43241106719367584,0.4919320387268167,0.4342555994729907,0.5110354503741321,0.33675889328063235,0.4328862287722929,0.3306982872200263,0.4171934594550169,rotation_sigma0.0398,0.039810717055349734,rotation,noisy,down8k,noisy__to__down8k
45,0.8409749670619234,0.8748485755371553,0.686824769433465,0.7501463752053659,0.5292490118577075,0.6072730991028309,0.40922266139657437,0.505783289571084,0.3981554677206851,0.49767235075132554,rotation_sigma0.0398,0.039810717055349734,rotation,noisy,original,noisy__to__original
45,0.798155467720685,0.823176463297985,0.5322793148880105,0.5803825584948127,0.45731225296442685,0.5586700394622857,0.25217391304347825,0.3534450240751686,0.2541501976284585,0.34789789163427065,rotation_sigma0.0398,0.039810717055349734,rotation,noisy,remesh,noisy__to__remesh
45,0.8346508563899867,0.8680726668448437,0.5565217391304347,0.6013358798614207,0.5104084321475625,0.5956627420793876,0.37075098814229246,0.46028651214754923,0.34413702239789196,0.450441849202183,rotation_sigma0.0398,0.039810717055349734,rotation,noisy,up60k,noisy__to__up60k
45,0.6845849802371541,0.735606238991702,-0.08155467720685111,-0.10171282743232868,0.27167325428194994,0.34529167890512635,0.1048748353096179,0.17423158269465697,0.1142292490118577,0.17803224548061855,rotation_sigma0.0398,0.039810717055349734,rotation,original,crop,original__to__crop
45,0.8401844532279314,0.8632542943154335,0.3292490118577075,0.4031163070417319,0.3902503293807641,0.48671898343620085,0.2623188405797101,0.35388545197128035,0.26218708827404474,0.3402729251348178,rotation_sigma0.0398,0.039810717055349734,rotation,original,down8k,original__to__down8k
45,0.8764163372859024,0.8963072648454673,0.7021080368906456,0.7387458950903699,0.5054018445322793,0.5573557786893931,0.469433465085639,0.5237581662921589,0.45072463768115933,0.5116442541238445,rotation_sigma0.0398,0.039810717055349734,rotation,original,noisy,original__to__noisy
45,0.8258234519104085,0.833807312031569,0.5005270092226614,0.5715972778693519,0.544927536231884,0.603977671372269,0.2758893280632411,0.36672709894908306,0.27667984189723316,0.3649647887837137,rotation_sigma0.0398,0.039810717055349734,rotation,original,remesh,original__to__remesh
45,0.8488801054018444,0.8781440638093679,0.4451910408432147,0.5009255613569705,0.5155467720685112,0.572488824996961,0.30869565217391304,0.41657755006911695,0.3080368906455863,0.41825056276583666,rotation_sigma0.0398,0.039810717055349734,rotation,original,up60k,original__to__up60k
45,0.5708827404479578,0.6479068843112311,-0.06152832674571804,-0.060301649680892584,0.39986824769433466,0.5239122823530434,0.14795783926218706,0.21698069158631844,0.16521739130434782,0.2343568781575188,rotation_sigma0.0398,0.039810717055349734,rotation,remesh,crop,remesh__to__crop
45,0.806060606060606,0.8480122039422053,0.5133069828722002,0.5913358201528109,0.17391304347826084,0.3364869715358251,0.21515151515151515,0.29509713303875934,0.22555994729907772,0.2934534842193818,rotation_sigma0.0398,0.039810717055349734,rotation,remesh,down8k,remesh__to__down8k
45,0.7714097496706191,0.8300515679453604,0.6612648221343873,0.7294497031312038,0.4044795783926219,0.48205704512352726,0.24044795783926215,0.37914135858833126,0.27167325428194994,0.3889903073320471,rotation_sigma0.0398,0.039810717055349734,rotation,remesh,noisy,remesh__to__noisy
45,0.7814229249011858,0.8225175167164483,0.6341238471673254,0.7072364111967729,0.4094861660079051,0.49647461752392635,0.2931488801054018,0.3976212099932455,0.30039525691699603,0.3917900889000674,rotation_sigma0.0398,0.039810717055349734,rotation,remesh,original,remesh__to__original
45,0.8259552042160736,0.8670486233753515,0.62266139657444,0.6814315977790852,0.3508563899868247,0.4517870225769049,0.2686429512516469,0.3413382660041834,0.2511198945981555,0.32725542971603766,rotation_sigma0.0398,0.039810717055349734,rotation,remesh,up60k,remesh__to__up60k
45,0.5956521739130434,0.640391668180972,-0.19631093544137024,-0.1986031955403559,0.24005270092226613,0.28347934751708287,0.05546772068511198,0.13003784163937254,0.0544137022397892,0.13316858492792316,rotation_sigma0.0398,0.039810717055349734,rotation,up60k,crop,up60k__to__crop
45,0.82266139657444,0.8574062447195375,0.7131752305665349,0.7670777183055012,0.45375494071146244,0.5156871360168448,0.31633728590250326,0.38953598889260604,0.29696969696969694,0.3773132045534588,rotation_sigma0.0398,0.039810717055349734,rotation,up60k,down8k,up60k__to__down8k
45,0.7969696969696968,0.8418539260145247,0.6417654808959156,0.6994320310121951,0.5565217391304347,0.6064936520432395,0.47351778656126475,0.5505876165512275,0.47509881422924893,0.5392542411903539,rotation_sigma0.0398,0.039810717055349734,rotation,up60k,noisy,up60k__to__noisy
45,0.789459815546772,0.834308670864754,0.5934123847167324,0.6247509251996999,0.5644268774703556,0.6071539753664407,0.37154150197628455,0.4732728838239606,0.3575757575757576,0.45913651976947767,rotation_sigma0.0398,0.039810717055349734,rotation,up60k,original,up60k__to__original
45,0.8461133069828722,0.8551298055424404,0.5118577075098814,0.600849110530308,0.47628458498023707,0.549452461964853,0.2478260869565217,0.3343528088597307,0.24901185770750983,0.33409963264516734,rotation_sigma0.0398,0.039810717055349734,rotation,up60k,remesh,up60k__to__remesh
45,0.7035573122529644,0.6936106242397451,-0.0678524374176548,0.0388544811109459,-0.04571805006587615,0.00988901791181312,0.01805006587615283,0.06397543165334674,0.04426877470355731,0.11170707256856126,jitter_sigma0.0398,0.039810717055349734,jitter,crop,down8k,crop__to__down8k
45,0.7613965744400526,0.7950820956003014,-0.08484848484848484,0.04145342788435634,0.3054018445322793,0.4484318650653009,0.3957839262187088,0.47272604353302194,0.39288537549407115,0.4758077395082817,jitter_sigma0.0398,0.039810717055349734,jitter,crop,noisy,crop__to__noisy
45,0.7696969696969697,0.7763484440773378,-0.048748353096179184,0.0731399969841077,0.1820816864295125,0.2992614765537156,0.21673254281949936,0.32326676910339003,0.25507246376811593,0.3574060982702685,jitter_sigma0.0398,0.039810717055349734,jitter,crop,original,crop__to__original
45,0.6159420289855072,0.6403208353753564,0.046508563899868245,0.18662616717600986,0.23952569169960472,0.4815401977879417,0.24980237154150195,0.42349981159268796,0.2519104084321475,0.4253301940547651,jitter_sigma0.0398,0.039810717055349734,jitter,crop,remesh,crop__to__remesh
45,0.7409749670619236,0.7551246566819008,-0.11554677206851119,-0.0010377607192552595,0.261133069828722,0.44823163297633917,0.2880105401844532,0.4412482889987276,0.28418972332015807,0.4357275599528197,jitter_sigma0.0398,0.039810717055349734,jitter,crop,up60k,crop__to__up60k
45,0.45876152832674566,0.5494632975391834,-0.20237154150197625,-0.19280786079144566,-0.00461133069828722,0.06664065143754394,0.05915678524374176,0.0750356687677996,0.054808959156785235,0.0560730910273597,jitter_sigma0.0398,0.039810717055349734,jitter,down8k,crop,down8k__to__crop
45,0.717391304347826,0.7625138791319634,0.6022397891963108,0.6648852408367949,0.6907773386034255,0.6218338357942995,0.6818181818181818,0.7075272612436604,0.6426877470355731,0.7064628083533384,jitter_sigma0.0398,0.039810717055349734,jitter,down8k,noisy,down8k__to__noisy
45,0.6861660079051384,0.7486141475715147,0.5687747035573122,0.6321830262850645,0.717391304347826,0.6490709320650223,0.63965744400527,0.6813422104058385,0.6558629776021079,0.7289454585807872,jitter_sigma0.0398,0.039810717055349734,jitter,down8k,original,down8k__to__original
45,0.7389986824769432,0.7605751130463916,0.46837944664031617,0.5305453809344001,0.6035573122529643,0.552542596311983,0.6156785243741765,0.64882102414046,0.6097496706192358,0.6802568683262012,jitter_sigma0.0398,0.039810717055349734,jitter,down8k,remesh,down8k__to__remesh
45,0.7641633728590249,0.8147675348165636,0.6249011857707509,0.6944518646667982,0.5507246376811593,0.4678974147459755,0.5304347826086956,0.5496823518569248,0.57364953886693,0.6242539488433962,jitter_sigma0.0398,0.039810717055349734,jitter,down8k,up60k,down8k__to__up60k
45,0.5826086956521738,0.6913212539969285,-0.17681159420289852,-0.1528379138870917,-0.0447957839262187,0.012149211705855784,-0.07971014492753623,-0.1137249496876953,-0.0150197628458498,-0.018049926302986706,jitter_sigma0.0398,0.039810717055349734,jitter,noisy,crop,noisy__to__crop
45,0.8533596837944664,0.842544110760807,0.5432147562582345,0.548226164259084,0.09459815546772068,0.03543635114840711,0.1437417654808959,0.10509732290021011,0.2656126482213439,0.23708486183895885,jitter_sigma0.0398,0.039810717055349734,jitter,noisy,down8k,noisy__to__down8k
45,0.8501976284584979,0.8779038000934904,0.6984189723320158,0.7732191089829364,0.3491436100131752,0.32983405469772475,0.3793148880105402,0.45466056587209663,0.44940711462450594,0.5098284323602149,jitter_sigma0.0398,0.039810717055349734,jitter,noisy,original,noisy__to__original
45,0.7704874835309616,0.7906725769739614,0.4922266139657443,0.5562166544746558,0.3285902503293807,0.33393207500570654,0.26126482213438734,0.331297040317805,0.3740447957839262,0.4071498275831924,jitter_sigma0.0398,0.039810717055349734,jitter,noisy,remesh,noisy__to__remesh
45,0.872859025032938,0.8762849247826597,0.6015810276679842,0.6368796325764985,0.2820816864295125,0.24286857639562054,0.31581027667984185,0.3560442364076889,0.37812911725955206,0.41387701659768905,jitter_sigma0.0398,0.039810717055349734,jitter,noisy,up60k,noisy__to__up60k
45,0.5194993412384716,0.6128926327666279,-0.11080368906455862,-0.10122533994512795,0.07786561264822134,0.20414325624874372,0.0758893280632411,0.1492183632609018,0.10500658761528325,0.18745618300897676,jitter_sigma0.0398,0.039810717055349734,jitter,original,crop,original__to__crop
45,0.767588932806324,0.8245642347932195,0.4482213438735178,0.4861153870197888,0.05006587615283267,0.04572164220209746,0.11185770750988142,0.15082646934174615,0.25138339920948616,0.3122167262241225,jitter_sigma0.0398,0.039810717055349734,jitter,original,down8k,original__to__down8k
45,0.7895915678524373,0.835353814803822,0.7193675889328063,0.763153794088459,0.44426877470355725,0.4807714103185782,0.3948616600790513,0.49666690936258784,0.44703557312252956,0.5668828424667111,jitter_sigma0.0398,0.039810717055349734,jitter,original,noisy,original__to__noisy
45,0.7388669301712778,0.7845109646371844,0.5600790513833992,0.6107492011446256,0.4144927536231883,0.4924022558112551,0.3670619235836627,0.4938918146039381,0.47971014492753616,0.5798675513644215,jitter_sigma0.0398,0.039810717055349734,jitter,original,remesh,original__to__remesh
45,0.7978919631093543,0.8449204390154444,0.5753623188405796,0.5906999420135545,0.5552042160737813,0.5728767374546714,0.5415019762845849,0.5893744321789209,0.5880105401844532,0.6667171105990378,jitter_sigma0.0398,0.039810717055349734,jitter,original,up60k,original__to__up60k
45,0.5322793148880105,0.6037039670258455,-0.04031620553359684,-0.010664397430084153,0.13188405797101446,0.30103123881345073,0.06640316205533597,0.15638846027421122,0.13899868247694333,0.2400143772432218,jitter_sigma0.0398,0.039810717055349734,jitter,remesh,crop,remesh__to__crop
45,0.8036890645586295,0.8359131323902687,0.5131752305665349,0.5855514506283308,-0.17193675889328064,-0.16903816235326052,-0.14808959156785242,-0.11414063531318777,-0.05810276679841897,-0.03891346981309335,jitter_sigma0.0398,0.039810717055349734,jitter,remesh,down8k,remesh__to__down8k
45,0.7640316205533597,0.8124612232919649,0.6632411067193675,0.7432271115738228,0.06600790513833991,0.3575754185213876,0.08880105401844532,0.32372633226119846,0.2604743083003952,0.44335973564414227,jitter_sigma0.0398,0.039810717055349734,jitter,remesh,noisy,remesh__to__noisy
45,0.7432147562582345,0.7950422380449145,0.6444005270092226,0.7369098476740362,0.1926218708827404,0.416179315322929,0.2229249011857707,0.42262876502765484,0.3620553359683794,0.5151666007284872,jitter_sigma0.0398,0.039810717055349734,jitter,remesh,original,remesh__to__original
45,0.7907773386034254,0.8408121220858676,0.6288537549407114,0.691986115721121,-0.004084321475625824,0.24969756683261513,0.08669301712779973,0.29575375597457787,0.136231884057971,0.36843816083170455,jitter_sigma0.0398,0.039810717055349734,jitter,remesh,up60k,remesh__to__up60k
45,0.5631093544137022,0.6221743943912125,-0.16416337285902502,-0.1451120815987541,0.028326745718050064,0.10066584079146772,-0.00303030303030303,0.00669448058894026,0.05046113306982872,0.07797342195496094,jitter_sigma0.0398,0.039810717055349734,jitter,up60k,crop,up60k__to__crop
45,0.8408432147562582,0.8662163870743317,0.7357048748353096,0.7604881116868559,-0.045322793148880096,-0.10095899199987973,0.00039525691699604737,-0.008464808915554876,0.06047430830039525,0.08699453399024204,jitter_sigma0.0398,0.039810717055349734,jitter,up60k,down8k,up60k__to__down8k
45,0.8184453227931487,0.8315853919194068,0.6258234519104083,0.7339330752033243,0.48656126482213435,0.5124056848264067,0.45072463768115933,0.5200693338064487,0.5318840579710145,0.5939263747285262,jitter_sigma0.0398,0.039810717055349734,jitter,up60k,noisy,up60k__to__noisy
45,0.7511198945981553,0.8055996149824938,0.6055335968379446,0.7004029594028556,0.41133069828722,0.4930211324666192,0.38432147562582336,0.497937057821227,0.46034255599472984,0.5674032612270227,jitter_sigma0.0398,0.039810717055349734,jitter,up60k,original,up60k__to__original
45,0.8072463768115942,0.8257379175911733,0.5582345191040843,0.6440056382363095,0.34321475625823444,0.4768327776342366,0.2284584980237154,0.4347423986991677,0.38445322793148873,0.5329772761184807,jitter_sigma0.0398,0.039810717055349734,jitter,up60k,remesh,up60k__to__remesh
45,0.81699604743083,0.788778368988148,-0.1069828722002635,-0.061855853009464744,0.001054018445322793,0.16369440569230959,0.048616600790513824,0.1929723410350544,0.03399209486166008,0.19424287807630064,translation_sigma0.1000,0.1,translation,crop,down8k,crop__to__down8k
45,0.833596837944664,0.8000869643686965,-0.15270092226613965,-0.06317006408868206,0.0036890645586297754,0.19307941269264672,0.05428194993412384,0.16232581470305985,0.06271409749670619,0.15970376096338504,translation_sigma0.1000,0.1,translation,crop,noisy,crop__to__noisy
45,0.8557312252964426,0.856593602907864,-0.09459815546772068,0.013832250142554047,0.01330698287220026,0.1970528651150085,0.02490118577075099,0.16149000726077523,0.03017127799736495,0.16323156902983224,translation_sigma0.1000,0.1,translation,crop,original,crop__to__original
45,0.7455862977602108,0.7637406023968626,0.037812911725955196,0.09197285392587921,0.23557312252964427,0.43125234116388494,0.22872200263504605,0.3466717700616962,0.22279314888010537,0.351459532740995,translation_sigma0.1000,0.1,translation,crop,remesh,crop__to__remesh
45,0.8064558629776021,0.7973844278844193,-0.14071146245059288,-0.09133034364112483,-0.002766798418972332,0.18635090779893332,0.0986824769433465,0.19604397923236586,0.11778656126482213,0.19572567689119955,translation_sigma0.1000,0.1,translation,crop,up60k,crop__to__up60k
45,0.5507246376811593,0.6020664351842381,-0.2235836627140975,-0.22149617853071657,0.07891963109354413,0.10992460484570087,0.011594202898550723,0.041397678848438764,0.015415019762845848,0.037948513561087284,translation_sigma0.1000,0.1,translation,down8k,crop,down8k__to__crop
45,0.8022397891963108,0.833291290461221,0.5888010540184453,0.6165994025985889,0.5530961791831356,0.6036803502521515,0.37351778656126483,0.4883347535459931,0.3679841897233201,0.47712460756207625,translation_sigma0.1000,0.1,translation,down8k,noisy,down8k__to__noisy
45,0.7840579710144926,0.8305016543724384,0.502239789196311,0.5210327847442426,0.5292490118577075,0.5951189055240769,0.38142292490118573,0.4704442304629763,0.3808959156785243,0.46870036197489323,translation_sigma0.1000,0.1,translation,down8k,original,down8k__to__original
45,0.8388669301712779,0.850359458650079,0.47127799736495385,0.5447135014493021,0.3830039525691699,0.43976848401917995,0.20698287220026348,0.26581692284675534,0.20223978919631094,0.2582235969522204,translation_sigma0.1000,0.1,translation,down8k,remesh,down8k__to__remesh
45,0.8350461133069829,0.865842576429342,0.7142292490118576,0.7521874272966705,0.5777338603425559,0.6261700000111788,0.40869565217391296,0.48486573543005895,0.39894598155467714,0.4802619343782673,translation_sigma0.1000,0.1,translation,down8k,up60k,down8k__to__up60k
45,0.5739130434782608,0.6021840718068927,-0.20039525691699603,-0.20989477520380156,0.24532279314888011,0.2962828106489416,0.12332015810276678,0.17327169888351895,0.10935441370223978,0.17498045531120546,translation_sigma0.1000,0.1,translation,noisy,crop,noisy__to__crop
45,0.7847167325428194,0.8228794628411672,0.5180500658761528,0.5559623872971332,0.4798418972332016,0.5769397990999293,0.31159420289855067,0.4380868052887049,0.3258234519104084,0.4330602658122021,translation_sigma0.1000,0.1,translation,noisy,down8k,noisy__to__down8k
45,0.7794466403162055,0.8347906672076087,0.5986824769433464,0.6829648662993039,0.5247694334650856,0.6195644437864615,0.4213438735177865,0.526697017180251,0.40777338603425556,0.5203443676894112,translation_sigma0.1000,0.1,translation,noisy,original,noisy__to__original
45,0.7907773386034254,0.8146562367065658,0.5555994729907773,0.6158251277139235,0.46073781291172594,0.5527937202806626,0.31739130434782603,0.40712081317439186,0.30935441370223976,0.40282516501127374,translation_sigma0.1000,0.1,translation,noisy,remesh,noisy__to__remesh
45,0.772859025032938,0.8228665478593452,0.6173913043478261,0.6631640185688905,0.5075098814229249,0.6013549907538233,0.3478260869565217,0.4734494143534223,0.34466403162055326,0.4726219072163304,translation_sigma0.1000,0.1,translation,noisy,up60k,noisy__to__up60k
45,0.6475625823451909,0.6928175953803591,-0.0839262187088274,-0.07796164735909224,0.2822134387351778,0.3409352141683075,0.12187088274044795,0.16331431741034727,0.12635046113306983,0.16364143536474435,translation_sigma0.1000,0.1,translation,original,crop,original__to__crop
45,0.83965744400527,0.8514094174141842,0.35876152832674574,0.38717544637600865,0.4482213438735178,0.5168578973109436,0.29196310935441366,0.39396059146820384,0.2931488801054018,0.38397950522228314,translation_sigma0.1000,0.1,translation,original,down8k,original__to__down8k
45,0.8520421607378128,0.8667855942617599,0.6582345191040843,0.6948708134557516,0.5479578392621871,0.6032159618567694,0.4144927536231883,0.5189473254278384,0.4214756258234519,0.5122654158308256,translation_sigma0.1000,0.1,translation,original,noisy,original__to__noisy
45,0.8150197628458498,0.8213545215145241,0.5122529644268774,0.5789498568455761,0.5134387351778655,0.5960353970259101,0.30619235836627134,0.3975706522503978,0.29986824769433457,0.39065236787393853,translation_sigma0.1000,0.1,translation,original,remesh,original__to__remesh
45,0.8246376811594202,0.8477530662902266,0.47338603425559944,0.5025005058519089,0.530566534914361,0.607483199884899,0.3521739130434782,0.47057264648969266,0.33188405797101445,0.4652839849699078,translation_sigma0.1000,0.1,translation,original,up60k,original__to__up60k
45,0.5819499341238471,0.6294655059608363,-0.08498023715415019,-0.08767976470561657,0.4133069828722002,0.5186107925670207,0.09828722002635044,0.16811061553515166,0.1193675889328063,0.18235700293076568,translation_sigma0.1000,0.1,translation,remesh,crop,remesh__to__crop
45,0.8007905138339919,0.8483508053105049,0.5050065876152832,0.5648564606932399,0.18115942028985504,0.34292110560090927,0.26192358366271407,0.2927218366001671,0.23517786561264822,0.28776084754035824,translation_sigma0.1000,0.1,translation,remesh,down8k,remesh__to__down8k
45,0.7839262187088273,0.8072811034060862,0.6472990777338603,0.6989017276566757,0.3832674571805006,0.47591917539485934,0.261528326745718,0.36691494021886595,0.2595520421607378,0.36523132224562355,translation_sigma0.1000,0.1,translation,remesh,noisy,remesh__to__noisy
45,0.7860342555994729,0.8243558161025324,0.5969696969696969,0.6773491121716646,0.4353096179183136,0.5081013010445403,0.3130434782608695,0.42318035055807396,0.3102766798418972,0.4094279298002261,translation_sigma0.1000,0.1,translation,remesh,original,remesh__to__original
45,0.8246376811594202,0.8598041081468915,0.6437417654808958,0.6761047899968365,0.3599472990777338,0.4729398245923255,0.24084321475625822,0.33812240836738117,0.27035573122529644,0.335756720857529,translation_sigma0.1000,0.1,translation,remesh,up60k,remesh__to__up60k
45,0.5495388669301712,0.5883109113098067,-0.16455862977602106,-0.19110804132473067,0.244532279314888,0.3091518581871026,0.07470355731225295,0.13897925993030047,0.07075098814229248,0.1442997838604273,translation_sigma0.1000,0.1,translation,up60k,crop,up60k__to__crop
45,0.8046113306982872,0.8426871364266008,0.7285902503293807,0.7610404172740943,0.5407114624505929,0.6167572873228769,0.3064558629776021,0.3743971045157827,0.2986824769433465,0.3624739578098241,translation_sigma0.1000,0.1,translation,up60k,down8k,up60k__to__down8k
45,0.7907773386034254,0.8143078777168099,0.6578392621870882,0.7349936039523135,0.6036890645586297,0.6464910342362118,0.3960474308300394,0.5128546617980764,0.3909090909090909,0.5018319125503397,translation_sigma0.1000,0.1,translation,up60k,noisy,up60k__to__noisy
45,0.7801054018445321,0.8153951295838525,0.5598155467720686,0.6233568485726169,0.5836627140974967,0.6430499678987299,0.3769433465085639,0.48814098438238723,0.37127799736495387,0.48410298866516605,translation_sigma0.1000,0.1,translation,up60k,original,up60k__to__original
45,0.8411067193675889,0.8483917464002324,0.5928853754940712,0.6459520343141715,0.5025032938076416,0.5667884337871538,0.21739130434782605,0.3355955478180735,0.23003952569169958,0.3315195786658715,translation_sigma0.1000,0.1,translation,up60k,remesh,up60k__to__remesh
45,0.8022397891963108,0.8010739614418058,-0.10895915678524373,-0.07243496211893388,-0.011989459815546772,0.13729466114964892,0.06310935441370223,0.1976418746679528,0.06495388669301712,0.19155599230200795,rotation_sigma0.1000,0.1,rotation,crop,down8k,crop__to__down8k
45,0.8324110671936759,0.8435744021624946,-0.12911725955204215,-0.026157802903846658,0.04268774703557312,0.1986516868356681,0.08142292490118576,0.2392890236031678,0.07061923583662713,0.23892869222798854,rotation_sigma0.1000,0.1,rotation,crop,noisy,crop__to__noisy
45,0.8436100131752305,0.8524561306603435,-0.09077733860342556,0.008830202022288883,0.04967061923583662,0.215236716020689,0.11870882740447956,0.22220198612529443,0.11475625823451908,0.22153639760026966,rotation_sigma0.1000,0.1,rotation,crop,original,crop__to__original
45,0.7106719367588933,0.7292473019653184,0.04953886693017127,0.09767039387003429,0.23372859025032935,0.39685294640182817,0.18379446640316202,0.3280536876094541,0.21277997364953882,0.33234723688140017,rotation_sigma0.1000,0.1,rotation,crop,remesh,crop__to__remesh
45,0.7708827404479577,0.7970876003862833,-0.125296442687747,-0.09821010934243658,-0.012779973649538865,0.1749967799454284,0.08221343873517785,0.2441248036952499,0.08234519104084322,0.2458452180343461,rotation_sigma0.1000,0.1,rotation,crop,up60k,crop__to__up60k
45,0.5487483530961791,0.5963686404887285,-0.21857707509881422,-0.22693389142299988,0.09512516469038207,0.12761634575006545,0.06455862977602107,0.11059221181637295,0.06824769433465086,0.11334986401310183,rotation_sigma0.1000,0.1,rotation,down8k,crop,down8k__to__crop
45,0.7869565217391303,0.8321684119532141,0.5974967061923584,0.6207110568746534,0.5325428194993411,0.618930293878306,0.4351778656126482,0.5202559677144534,0.45111989459815544,0.5162429842052406,rotation_sigma0.1000,0.1,rotation,down8k,noisy,down8k__to__noisy
45,0.7770750988142292,0.8235497815654161,0.5194993412384716,0.5288229034994484,0.53965744400527,0.6061174484277339,0.403425559947299,0.49642175016059126,0.4144927536231883,0.4936821496445628,rotation_sigma0.1000,0.1,rotation,down8k,original,down8k__to__original
45,0.8083003952569169,0.8448028224393968,0.5067193675889328,0.5675743259241351,0.381554677206851,0.4497924805253265,0.2657444005270092,0.3437341366322502,0.26903820816864293,0.33474640104170394,rotation_sigma0.1000,0.1,rotation,down8k,remesh,down8k__to__remesh
45,0.7731225296442688,0.8310502424718889,0.7198945981554676,0.756660542034315,0.5466403162055335,0.6049362314587343,0.422266139657444,0.4944355133683305,0.4189723320158103,0.49254105009117405,rotation_sigma0.1000,0.1,rotation,down8k,up60k,down8k__to__up60k
45,0.6297760210803689,0.6782064230124993,-0.1660079051383399,-0.1825825536898695,0.23689064558629774,0.2871727828292008,0.08774703557312252,0.14696222149246854,0.07878787878787878,0.14627998290492167,rotation_sigma0.1000,0.1,rotation,noisy,crop,noisy__to__crop
45,0.8263504611330699,0.8513863778062635,0.3434782608695651,0.4162688051757843,0.45823451910408425,0.5457321271089458,0.2964426877470356,0.4038568792572832,0.30724637681159417,0.4047446167580612,rotation_sigma0.1000,0.1,rotation,noisy,down8k,noisy__to__down8k
45,0.8480895915678524,0.8750690695280856,0.6732542819499341,0.7238340813044596,0.5567852437417654,0.6131978155984751,0.3992094861660078,0.4894484254274971,0.3891963109354414,0.48475128332658013,rotation_sigma0.1000,0.1,rotation,noisy,original,noisy__to__original
45,0.8137022397891962,0.8368443849085591,0.5013175230566534,0.560081962186375,0.4764163372859025,0.5545387759289968,0.24611330698287215,0.3498161808468638,0.25138339920948616,0.3444096056522685,rotation_sigma0.1000,0.1,rotation,noisy,remesh,noisy__to__remesh
45,0.8026350461133069,0.8473925391384464,0.537022397891963,0.5729680943371515,0.5482213438735177,0.6233800657014275,0.36389986824769427,0.45945497553410475,0.3499341238471673,0.4540165387884014,rotation_sigma0.1000,0.1,rotation,noisy,up60k,noisy__to__up60k
45,0.6341238471673254,0.688003491699495,-0.08866930171277997,-0.10288320809292795,0.2789196310935441,0.2878436241787641,0.09486166007905136,0.17248124698491943,0.1048748353096179,0.1786410068342158,rotation_sigma0.1000,0.1,rotation,original,crop,original__to__crop
45,0.8159420289855072,0.8440420484962654,0.3322793148880105,0.3749100657484449,0.43860342555994725,0.5210397405837244,0.2992094861660079,0.3948907391490874,0.2949934123847167,0.37532077670927505,rotation_sigma0.1000,0.1,rotation,original,down8k,original__to__down8k
45,0.8635046113306982,0.8848914145911776,0.7146245059288536,0.741542119812117,0.570223978919631,0.6118202773535184,0.4595520421607378,0.5232017316963063,0.43965744400527,0.5135989003303741,rotation_sigma0.1000,0.1,rotation,original,noisy,original__to__noisy
