scenario,topology_a,topology_b,ordered_pair_label,ordered_topology_pairs,mesh_pair_level,latent_spearman,chamfer_spearman,delta_spearman,latent_pearson,chamfer_pearson,delta_pearson,model_beats_chamfer,n_subjects,n_subject_pairs,n_mesh_pairs,n_observations,chamfer_seconds_mean,chamfer_seconds_median,total_pair_seconds_mean,total_pair_seconds_median,output_dir,output_json,output_csv,output_md,method,gt_reference,metric_spearman,metric_column,registered_chamfer_spearman,registered_chamfer_pearson,model_beats_registered_chamfer,rigid_icp_seconds_mean,rigid_icp_seconds_median,nonrigid_cpd_seconds_mean,nonrigid_cpd_seconds_median,warp_seconds_mean,warp_seconds_median,registration_seconds_mean,registration_seconds_median
translation,original,down8k,original__to__down8k,1,1,0.79213,,0.341194,0.810799,,0.518127,,100,4950,4950,4950,0.000444,0.000439,0.001392,0.001395,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/original__to__down8k,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/original__to__down8k/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/original__to__down8k/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/original__to__down8k/ranking_summary.md,rigid_only,surrogate_gt_normalized,0.450937,registered_chamfer_spearman,0.450937,0.292672,1.0,0.00091,0.000911,0.0,0.0,3.8e-05,3.7e-05,0.00091,0.000911
translation,original,noisy,original__to__noisy,1,1,0.835962,,0.121842,0.854365,,0.324997,,100,4950,4950,4950,0.009126,0.009131,0.010096,0.010108,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/original__to__noisy,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/original__to__noisy/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/original__to__noisy/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/original__to__noisy/ranking_summary.md,rigid_only,surrogate_gt_normalized,0.71412,registered_chamfer_spearman,0.71412,0.529368,1.0,0.000931,0.000937,0.0,0.0,3.8e-05,3.7e-05,0.000931,0.000937
translation,original,remesh,original__to__remesh,1,1,0.777588,,0.19326,0.794318,,0.201714,,100,4950,4950,4950,0.005207,0.005212,0.006122,0.006127,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/original__to__remesh,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/original__to__remesh/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/original__to__remesh/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/original__to__remesh/ranking_summary.md,rigid_only,surrogate_gt_normalized,0.584328,registered_chamfer_spearman,0.584328,0.592604,1.0,0.000877,0.000877,0.0,0.0,3.8e-05,3.7e-05,0.000877,0.000877
translation,original,up60k,original__to__up60k,1,1,0.810786,,0.157576,0.828174,,0.734057,,100,4950,4950,4950,0.048419,0.048539,0.04932,0.049422,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/original__to__up60k,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/original__to__up60k/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/original__to__up60k/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/original__to__up60k/ranking_summary.md,rigid_only,surrogate_gt_normalized,0.65321,registered_chamfer_spearman,0.65321,0.094117,1.0,0.000863,0.000855,0.0,0.0,3.9e-05,3.7e-05,0.000863,0.000855
translation,remesh,crop,remesh__to__crop,1,1,0.62258,,0.560054,0.669994,,0.597324,,100,4950,4950,4950,0.002876,0.003344,0.003678,0.004105,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/remesh__to__crop,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/remesh__to__crop/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/remesh__to__crop/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/remesh__to__crop/ranking_summary.md,rigid_only,surrogate_gt_normalized,0.062526,registered_chamfer_spearman,0.062526,0.072671,1.0,0.00076,0.000758,0.0,0.0,4.2e-05,3.8e-05,0.00076,0.000758
translation,remesh,down8k,remesh__to__down8k,1,1,0.782607,,0.501404,0.805655,,0.427126,,100,4950,4950,4950,0.000359,0.00035,0.001215,0.001202,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/remesh__to__down8k,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/remesh__to__down8k/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/remesh__to__down8k/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/remesh__to__down8k/ranking_summary.md,rigid_only,surrogate_gt_normalized,0.281203,registered_chamfer_spearman,0.281203,0.378529,1.0,0.000818,0.000804,0.0,0.0,3.9e-05,3.7e-05,0.000818,0.000804
translation,remesh,noisy,remesh__to__noisy,1,1,0.754575,,0.214148,0.783139,,0.206654,,100,4950,4950,4950,0.003702,0.003706,0.004618,0.004628,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/remesh__to__noisy,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/remesh__to__noisy/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/remesh__to__noisy/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/remesh__to__noisy/ranking_summary.md,rigid_only,surrogate_gt_normalized,0.540426,registered_chamfer_spearman,0.540426,0.576485,1.0,0.000877,0.000883,0.0,0.0,3.9e-05,3.7e-05,0.000877,0.000883
translation,remesh,original,remesh__to__original,1,1,0.744944,,0.157519,0.775655,,0.210198,,100,4950,4950,4950,0.003702,0.003706,0.00461,0.004613,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/remesh__to__original,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/remesh__to__original/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/remesh__to__original/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/remesh__to__original/ranking_summary.md,rigid_only,surrogate_gt_normalized,0.587425,registered_chamfer_spearman,0.587425,0.565457,1.0,0.00087,0.000869,0.0,0.0,3.9e-05,3.7e-05,0.00087,0.000869
translation,remesh,up60k,remesh__to__up60k,1,1,0.7913,,0.295113,0.811743,,0.527339,,100,4950,4950,4950,0.032775,0.033452,0.033655,0.034334,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/remesh__to__up60k,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/remesh__to__up60k/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/remesh__to__up60k/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/remesh__to__up60k/ranking_summary.md,rigid_only,surrogate_gt_normalized,0.496187,registered_chamfer_spearman,0.496187,0.284405,1.0,0.00084,0.00084,0.0,0.0,4e-05,3.8e-05,0.00084,0.00084
translation,up60k,crop,up60k__to__crop,1,1,0.655223,,0.663355,0.703129,,0.638395,,100,4950,4950,4950,0.034452,0.039011,0.035007,0.039655,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/up60k__to__crop,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/up60k__to__crop/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/up60k__to__crop/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/up60k__to__crop/ranking_summary.md,rigid_only,surrogate_gt_normalized,-0.008132,registered_chamfer_spearman,-0.008132,0.064734,1.0,0.000495,0.000488,0.0,0.0,6e-05,5.4e-05,0.000495,0.000488
translation,up60k,down8k,up60k__to__down8k,1,1,0.806821,,0.201303,0.82772,,0.203498,,100,4950,4950,4950,0.012921,0.013621,0.013781,0.014456,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/up60k__to__down8k,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/up60k__to__down8k/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/up60k__to__down8k/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/up60k__to__down8k/ranking_summary.md,rigid_only,surrogate_gt_normalized,0.605519,registered_chamfer_spearman,0.605519,0.624222,1.0,0.000816,0.00081,0.0,0.0,4.3e-05,3.9e-05,0.000816,0.00081
translation,up60k,noisy,up60k__to__noisy,1,1,0.791641,,0.096139,0.817986,,0.149955,,100,4950,4950,4950,0.052284,0.052393,0.053209,0.053309,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/up60k__to__noisy,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/up60k__to__noisy/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/up60k__to__noisy/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/up60k__to__noisy/ranking_summary.md,rigid_only,surrogate_gt_normalized,0.695502,registered_chamfer_spearman,0.695502,0.668031,1.0,0.000885,0.000885,0.0,0.0,4e-05,3.9e-05,0.000885,0.000885
translation,up60k,original,up60k__to__original,1,1,0.783721,,0.119851,0.812217,,0.451795,,100,4950,4950,4950,0.052284,0.052393,0.053193,0.053289,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/up60k__to__original,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/up60k__to__original/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/up60k__to__original/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/up60k__to__original/ranking_summary.md,rigid_only,surrogate_gt_normalized,0.66387,registered_chamfer_spearman,0.66387,0.360422,1.0,0.000869,0.000867,0.0,0.0,4e-05,3.9e-05,0.000869,0.000867
translation,up60k,remesh,up60k__to__remesh,1,1,0.803542,,0.288496,0.82246,,0.239188,,100,4950,4950,4950,0.036059,0.036593,0.03694,0.037468,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/up60k__to__remesh,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/up60k__to__remesh/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/up60k__to__remesh/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/up60k__to__remesh/ranking_summary.md,rigid_only,surrogate_gt_normalized,0.515046,registered_chamfer_spearman,0.515046,0.583271,1.0,0.000841,0.000834,0.0,0.0,4.1e-05,3.9e-05,0.000841,0.000834
