epoch,batch,geo,rank,var,smooth,total,latent_w,rank_w,lambda_smooth,L_lat
36,167,0.145728,0.015699,1.019573,0.000000,0.524659,0.5000,0.05000,0.0300,1.020358
36,168,0.137897,0.056451,1.019079,0.000000,0.524750,0.5000,0.05000,0.0300,1.021902
36,169,0.147411,0.050888,1.018675,0.000000,0.524653,0.5000,0.05000,0.0300,1.021219
36,170,0.139292,0.233668,1.018065,0.000000,0.528937,0.5000,0.05000,0.0300,1.029748
36,171,0.124643,0.029623,1.018389,0.000000,0.523044,0.5000,0.05000,0.0300,1.019870
36,172,0.129671,0.029074,1.018491,0.000000,0.523209,0.5000,0.05000,0.0300,1.019945
36,173,0.135886,0.152393,1.019240,0.000000,0.526984,0.5000,0.05000,0.0300,1.026860
36,174,0.140498,0.067559,1.019692,0.000000,0.525037,0.5000,0.05000,0.0300,1.023070
36,175,0.146641,0.022160,1.018643,0.000000,0.524173,0.5000,0.05000,0.0300,1.019751
36,176,0.137605,0.109108,1.017925,0.000000,0.525377,0.5000,0.05000,0.0300,1.023381
36,177,0.137401,0.112628,1.018816,0.000000,0.526338,0.5000,0.05000,0.0300,1.024448
36,178,0.148886,0.131066,1.019281,0.000000,0.527490,0.5000,0.05000,0.0300,1.025835
36,179,0.136387,0.282471,1.018373,0.000000,0.529723,0.5000,0.05000,0.0300,1.032497
36,180,0.140570,0.179280,1.024935,0.000000,0.530753,0.5000,0.05000,0.0300,1.033899
36,181,0.139940,0.084036,1.019372,0.000000,0.526034,0.5000,0.05000,0.0300,1.023574
36,182,0.130910,0.110199,1.018201,0.000000,0.524918,0.5000,0.05000,0.0300,1.023711
36,183,0.153886,0.048213,1.018242,0.000000,0.525681,0.5000,0.05000,0.0300,1.020652
36,184,0.150276,0.130318,1.018448,0.000000,0.527327,0.5000,0.05000,0.0300,1.024964
36,185,0.133238,0.056056,1.017973,0.000000,0.523890,0.5000,0.05000,0.0300,1.020776
36,186,0.134863,0.064213,1.018128,0.000000,0.524755,0.5000,0.05000,0.0300,1.021338
36,187,0.133232,0.136074,1.018833,0.000000,0.526148,0.5000,0.05000,0.0300,1.025636
36,188,0.136084,0.226035,1.017981,0.000000,0.527602,0.5000,0.05000,0.0300,1.029283
36,189,0.135103,0.032623,1.018257,0.000000,0.523762,0.5000,0.05000,0.0300,1.019888
36,190,0.137492,0.130826,1.020167,0.000000,0.526847,0.5000,0.05000,0.0300,1.026708
36,191,0.136486,0.021980,1.018200,0.000000,0.523160,0.5000,0.05000,0.0300,1.019299
36,192,0.135565,0.074433,1.018317,0.000000,0.524439,0.5000,0.05000,0.0300,1.022039
36,193,0.129960,0.097870,1.019112,0.000000,0.525155,0.5000,0.05000,0.0300,1.024005
36,194,0.127477,0.089610,1.019822,0.000000,0.524770,0.5000,0.05000,0.0300,1.024303
36,195,0.145352,0.124764,1.017950,0.000000,0.526038,0.5000,0.05000,0.0300,1.024188
36,196,0.126064,0.127392,1.017994,0.000000,0.525401,0.5000,0.05000,0.0300,1.024364
36,197,0.133047,0.124054,1.018171,0.000000,0.525949,0.5000,0.05000,0.0300,1.024373
36,198,0.138693,0.156727,1.021778,0.000000,0.528823,0.5000,0.05000,0.0300,1.029615
36,199,0.142899,0.310349,1.018215,0.000000,0.530769,0.5000,0.05000,0.0300,1.033733
36,200,0.136763,0.057466,1.018029,0.000000,0.524030,0.5000,0.05000,0.0300,1.020902
36,201,0.139127,0.059393,1.019608,0.000000,0.524951,0.5000,0.05000,0.0300,1.022577
36,202,0.139993,0.090439,1.018060,0.000000,0.525158,0.5000,0.05000,0.0300,1.022582
36,203,0.149096,0.072328,1.018460,0.000000,0.526068,0.5000,0.05000,0.0300,1.022076
36,204,0.149965,0.062977,1.018073,0.000000,0.525734,0.5000,0.05000,0.0300,1.021222
36,205,0.145626,0.035246,1.019220,0.000000,0.525061,0.5000,0.05000,0.0300,1.020982
36,206,0.139668,0.047641,1.018926,0.000000,0.524837,0.5000,0.05000,0.0300,1.021308
36,207,0.141623,0.045546,1.018078,0.000000,0.524275,0.5000,0.05000,0.0300,1.020355
36,208,0.138423,0.058452,1.018180,0.000000,0.524427,0.5000,0.05000,0.0300,1.021103
36,209,0.146207,0.034979,1.017952,0.000000,0.524467,0.5000,0.05000,0.0300,1.019701
36,210,0.131333,0.059483,1.018298,0.000000,0.524060,0.5000,0.05000,0.0300,1.021273
36,211,0.135845,0.117608,1.019285,0.000000,0.525640,0.5000,0.05000,0.0300,1.025165
36,212,0.133785,0.052295,1.021765,0.000000,0.525208,0.5000,0.05000,0.0300,1.024379
36,213,0.146470,0.075055,1.018216,0.000000,0.525349,0.5000,0.05000,0.0300,1.021968
36,214,0.137237,0.061101,1.017932,0.000000,0.524130,0.5000,0.05000,0.0300,1.020987
36,215,0.147386,0.107114,1.018307,0.000000,0.525809,0.5000,0.05000,0.0300,1.023662
36,216,0.135976,0.021523,1.018486,0.000000,0.523825,0.5000,0.05000,0.0300,1.019563
36,217,0.141868,0.033397,1.017887,0.000000,0.523996,0.5000,0.05000,0.0300,1.019557
36,218,0.140932,0.041544,1.018097,0.000000,0.524389,0.5000,0.05000,0.0300,1.020174
36,219,0.141121,0.074873,1.019950,0.000000,0.525452,0.5000,0.05000,0.0300,1.023694
36,220,0.131967,0.112633,1.018133,0.000000,0.525544,0.5000,0.05000,0.0300,1.023765
36,221,0.134604,0.083893,1.018140,0.000000,0.524442,0.5000,0.05000,0.0300,1.022335
36,222,0.124874,0.052002,1.018348,0.000000,0.523433,0.5000,0.05000,0.0300,1.020948
36,223,0.135458,0.142956,1.018367,0.000000,0.526662,0.5000,0.05000,0.0300,1.025515
36,224,0.131864,0.176876,1.020937,0.000000,0.528241,0.5000,0.05000,0.0300,1.029781
37,0,0.138178,0.125481,1.018242,0.000000,0.526133,0.5000,0.05000,0.0300,1.024516
37,1,0.135184,0.072321,1.018225,0.000000,0.524356,0.5000,0.05000,0.0300,1.021841
37,2,0.147271,0.081590,1.018417,0.000000,0.525474,0.5000,0.05000,0.0300,1.022496
37,3,0.135305,0.150555,1.018321,0.000000,0.526169,0.5000,0.05000,0.0300,1.025849
37,4,0.144449,0.143291,1.018848,0.000000,0.527006,0.5000,0.05000,0.0300,1.026013
37,5,0.138850,0.146850,1.019850,0.000000,0.527277,0.5000,0.05000,0.0300,1.027193
37,6,0.139340,0.161914,1.018112,0.000000,0.526538,0.5000,0.05000,0.0300,1.026208
37,7,0.126787,0.115005,1.018178,0.000000,0.525158,0.5000,0.05000,0.0300,1.023928
37,8,0.134561,0.093247,1.018984,0.000000,0.525298,0.5000,0.05000,0.0300,1.023646
37,9,0.140078,0.070185,1.017983,0.000000,0.524229,0.5000,0.05000,0.0300,1.021492
37,10,0.135490,0.026026,1.018127,0.000000,0.523118,0.5000,0.05000,0.0300,1.019429
37,11,0.132422,0.086812,1.019956,0.000000,0.525758,0.5000,0.05000,0.0300,1.024297
37,12,0.138184,0.178674,1.018878,0.000000,0.527833,0.5000,0.05000,0.0300,1.027811
37,13,0.129547,0.081930,1.018028,0.000000,0.524364,0.5000,0.05000,0.0300,1.022124
37,14,0.132814,0.034491,1.018242,0.000000,0.523705,0.5000,0.05000,0.0300,1.019966
37,15,0.137929,0.153987,1.021308,0.000000,0.528310,0.5000,0.05000,0.0300,1.029008
37,16,0.134113,0.095241,1.018914,0.000000,0.525450,0.5000,0.05000,0.0300,1.023676
37,17,0.139131,0.159862,1.023684,0.000000,0.529689,0.5000,0.05000,0.0300,1.031677
37,18,0.122656,0.039700,1.018752,0.000000,0.523125,0.5000,0.05000,0.0300,1.020737
37,19,0.169080,0.101947,1.020133,0.000000,0.529562,0.5000,0.05000,0.0300,1.025230
37,20,0.180448,0.098654,1.018965,0.000000,0.529831,0.5000,0.05000,0.0300,1.023898
37,21,0.140466,0.101637,1.018868,0.000000,0.526172,0.5000,0.05000,0.0300,1.023950
37,22,0.155716,0.059277,1.018677,0.000000,0.526702,0.5000,0.05000,0.0300,1.021641
37,23,0.191275,0.067588,1.019035,0.000000,0.529511,0.5000,0.05000,0.0300,1.022414
37,24,0.154105,0.080501,1.018168,0.000000,0.526715,0.5000,0.05000,0.0300,1.022193
37,25,0.151638,0.083820,1.018303,0.000000,0.526364,0.5000,0.05000,0.0300,1.022494
37,26,0.161578,0.035888,1.018307,0.000000,0.526452,0.5000,0.05000,0.0300,1.020101
37,27,0.152993,0.050237,1.018577,0.000000,0.526355,0.5000,0.05000,0.0300,1.021089
37,28,0.136815,0.151080,1.018669,0.000000,0.527077,0.5000,0.05000,0.0300,1.026223
37,29,0.144897,0.124206,1.020454,0.000000,0.528027,0.5000,0.05000,0.0300,1.026665
37,30,0.139569,0.082168,1.017981,0.000000,0.524999,0.5000,0.05000,0.0300,1.022090
37,31,0.131777,0.057534,1.018314,0.000000,0.523710,0.5000,0.05000,0.0300,1.021191
37,32,0.133250,0.060805,1.018966,0.000000,0.524307,0.5000,0.05000,0.0300,1.022007
37,33,0.138093,0.121197,1.018039,0.000000,0.525664,0.5000,0.05000,0.0300,1.024099
37,34,0.126759,0.102785,1.018015,0.000000,0.524751,0.5000,0.05000,0.0300,1.023154
37,35,0.150760,0.100030,1.018275,0.000000,0.526336,0.5000,0.05000,0.0300,1.023277
37,36,0.149253,0.016988,1.018014,0.000000,0.524190,0.5000,0.05000,0.0300,1.018863
37,37,0.133673,0.093927,1.017945,0.000000,0.524639,0.5000,0.05000,0.0300,1.022642
37,38,0.136234,0.057901,1.018141,0.000000,0.524245,0.5000,0.05000,0.0300,1.021036
37,39,0.127790,0.044229,1.017995,0.000000,0.523125,0.5000,0.05000,0.0300,1.020206
37,40,0.130088,0.132315,1.019079,0.000000,0.525754,0.5000,0.05000,0.0300,1.025695
37,41,0.127793,0.146919,1.018451,0.000000,0.526206,0.5000,0.05000,0.0300,1.025797
37,42,0.127587,0.075894,1.018629,0.000000,0.524146,0.5000,0.05000,0.0300,1.022424
37,43,0.136167,0.272536,1.018093,0.000000,0.529210,0.5000,0.05000,0.0300,1.031720
37,44,0.122584,0.046791,1.017960,0.000000,0.522908,0.5000,0.05000,0.0300,1.020299
37,45,0.134001,0.205910,1.018394,0.000000,0.527707,0.5000,0.05000,0.0300,1.028690
37,46,0.131635,0.058287,1.017912,0.000000,0.523603,0.5000,0.05000,0.0300,1.020826
37,47,0.139974,0.106239,1.020422,0.000000,0.526278,0.5000,0.05000,0.0300,1.025733
37,48,0.129428,0.085105,1.018245,0.000000,0.523979,0.5000,0.05000,0.0300,1.022500
37,49,0.140568,0.089877,1.018420,0.000000,0.525859,0.5000,0.05000,0.0300,1.022914
37,50,0.137414,0.048736,1.018061,0.000000,0.524365,0.5000,0.05000,0.0300,1.020497
37,51,0.128260,0.077587,1.018448,0.000000,0.524591,0.5000,0.05000,0.0300,1.022327
37,52,0.142083,0.066641,1.021802,0.000000,0.526279,0.5000,0.05000,0.0300,1.025134
37,53,0.127669,0.066859,1.017963,0.000000,0.523183,0.5000,0.05000,0.0300,1.021306
37,54,0.140229,0.090716,1.020199,0.000000,0.526504,0.5000,0.05000,0.0300,1.024734
37,55,0.129713,0.047756,1.018278,0.000000,0.523780,0.5000,0.05000,0.0300,1.020666
37,56,0.135129,0.085798,1.020774,0.000000,0.525959,0.5000,0.05000,0.0300,1.025064
37,57,0.144073,0.099824,1.019306,0.000000,0.526609,0.5000,0.05000,0.0300,1.024298
37,58,0.129030,0.181376,1.018319,0.000000,0.526607,0.5000,0.05000,0.0300,1.027387
37,59,0.153758,0.050919,1.019853,0.000000,0.526229,0.5000,0.05000,0.0300,1.022399
37,60,0.154339,0.073196,1.018465,0.000000,0.526938,0.5000,0.05000,0.0300,1.022125
37,61,0.135935,0.121255,1.021229,0.000000,0.527686,0.5000,0.05000,0.0300,1.027292
37,62,0.150972,0.097183,1.018424,0.000000,0.526846,0.5000,0.05000,0.0300,1.023283
37,63,0.160722,0.050544,1.018779,0.000000,0.526812,0.5000,0.05000,0.0300,1.021307
37,64,0.150195,0.196561,1.018939,0.000000,0.529300,0.5000,0.05000,0.0300,1.028767
37,65,0.150687,0.094554,1.018829,0.000000,0.526937,0.5000,0.05000,0.0300,1.023557
37,66,0.160842,0.115115,1.018364,0.000000,0.528164,0.5000,0.05000,0.0300,1.024120
37,67,0.151385,0.112074,1.019045,0.000000,0.528338,0.5000,0.05000,0.0300,1.024649
37,68,0.145093,0.046625,1.018090,0.000000,0.524509,0.5000,0.05000,0.0300,1.020422
37,69,0.140183,0.166086,1.022477,0.000000,0.529708,0.5000,0.05000,0.0300,1.030781
37,70,0.146681,0.038554,1.017993,0.000000,0.524517,0.5000,0.05000,0.0300,1.019921
37,71,0.139313,0.137475,1.017962,0.000000,0.526408,0.5000,0.05000,0.0300,1.024836
37,72,0.137671,0.163385,1.018260,0.000000,0.527053,0.5000,0.05000,0.0300,1.026429
37,73,0.147161,0.040603,1.017924,0.000000,0.524577,0.5000,0.05000,0.0300,1.019954
37,74,0.140416,0.060375,1.018092,0.000000,0.524546,0.5000,0.05000,0.0300,1.021111
37,75,0.130251,0.067224,1.019150,0.000000,0.524111,0.5000,0.05000,0.0300,1.022512
37,76,0.136004,0.363322,1.018399,0.000000,0.531813,0.5000,0.05000,0.0300,1.036565
37,77,0.131988,0.056743,1.018887,0.000000,0.523350,0.5000,0.05000,0.0300,1.021724
37,78,0.149776,0.042192,1.018093,0.000000,0.526052,0.5000,0.05000,0.0300,1.020202
37,79,0.162942,0.039353,1.018037,0.000000,0.526111,0.5000,0.05000,0.0300,1.020005
37,80,0.144227,0.084787,1.019071,0.000000,0.525492,0.5000,0.05000,0.0300,1.023310
37,81,0.147421,0.160264,1.018476,0.000000,0.528251,0.5000,0.05000,0.0300,1.026489
37,82,0.156474,0.067191,1.019257,0.000000,0.527362,0.5000,0.05000,0.0300,1.022616
37,83,0.135845,0.050522,1.018000,0.000000,0.524242,0.5000,0.05000,0.0300,1.020526
37,84,0.159409,0.169138,1.017912,0.000000,0.528910,0.5000,0.05000,0.0300,1.026369
37,85,0.161336,0.083195,1.019003,0.000000,0.527928,0.5000,0.05000,0.0300,1.023163
37,86,0.146931,0.157737,1.018461,0.000000,0.527963,0.5000,0.05000,0.0300,1.026347
37,87,0.156815,0.120935,1.019360,0.000000,0.528505,0.5000,0.05000,0.0300,1.025407
37,88,0.163904,0.045937,1.017930,0.000000,0.526634,0.5000,0.05000,0.0300,1.020226
37,89,0.152768,0.118517,1.018589,0.000000,0.527492,0.5000,0.05000,0.0300,1.024515
37,90,0.142487,0.023303,1.018817,0.000000,0.524830,0.5000,0.05000,0.0300,1.019982
37,91,0.155523,0.039350,1.018182,0.000000,0.525100,0.5000,0.05000,0.0300,1.020149
37,92,0.148853,0.144953,1.017979,0.000000,0.527233,0.5000,0.05000,0.0300,1.025226
37,93,0.134604,0.281243,1.023193,0.000000,0.532230,0.5000,0.05000,0.0300,1.037255
37,94,0.146749,0.034899,1.017874,0.000000,0.524203,0.5000,0.05000,0.0300,1.019619
37,95,0.140503,0.058586,1.018102,0.000000,0.524516,0.5000,0.05000,0.0300,1.021031
37,96,0.140323,0.272470,1.018066,0.000000,0.529995,0.5000,0.05000,0.0300,1.031690
37,97,0.142726,0.045962,1.018003,0.000000,0.524667,0.5000,0.05000,0.0300,1.020301
37,98,0.140566,0.084764,1.018389,0.000000,0.525584,0.5000,0.05000,0.0300,1.022628
37,99,0.145418,0.076285,1.018037,0.000000,0.525541,0.5000,0.05000,0.0300,1.021851
37,100,0.129620,0.084902,1.019540,0.000000,0.525223,0.5000,0.05000,0.0300,1.023785
37,101,0.145640,0.077028,1.040630,0.000000,0.536299,0.5000,0.05000,0.0300,1.044482
37,102,0.130081,0.052243,1.019528,0.000000,0.523712,0.5000,0.05000,0.0300,1.022140
37,103,0.145980,0.060455,1.018413,0.000000,0.525856,0.5000,0.05000,0.0300,1.021436
37,104,0.151002,0.158289,1.018447,0.000000,0.527923,0.5000,0.05000,0.0300,1.026362
37,105,0.132049,0.049072,1.018174,0.000000,0.523611,0.5000,0.05000,0.0300,1.020628
37,106,0.150685,0.114819,1.017974,0.000000,0.526635,0.5000,0.05000,0.0300,1.023715
37,107,0.145488,0.120062,1.019026,0.000000,0.527122,0.5000,0.05000,0.0300,1.025030
37,108,0.141201,0.053090,1.019367,0.000000,0.524968,0.5000,0.05000,0.0300,1.022022
37,109,0.138858,0.104981,1.018595,0.000000,0.526217,0.5000,0.05000,0.0300,1.023844
37,110,0.135126,0.085445,1.018070,0.000000,0.524749,0.5000,0.05000,0.0300,1.022342
37,111,0.134586,0.095518,1.018018,0.000000,0.524901,0.5000,0.05000,0.0300,1.022794
37,112,0.124161,0.062236,1.018382,0.000000,0.523837,0.5000,0.05000,0.0300,1.021494
37,113,0.147893,0.088412,1.018446,0.000000,0.525945,0.5000,0.05000,0.0300,1.022867
37,114,0.143768,0.150453,1.018670,0.000000,0.527750,0.5000,0.05000,0.0300,1.026193
37,115,0.138625,0.140133,1.019538,0.000000,0.526665,0.5000,0.05000,0.0300,1.026545
37,116,0.146244,0.096178,1.018123,0.000000,0.525653,0.5000,0.05000,0.0300,1.022932
37,117,0.134649,0.041741,1.018422,0.000000,0.524180,0.5000,0.05000,0.0300,1.020509
37,118,0.134952,0.120622,1.020023,0.000000,0.526603,0.5000,0.05000,0.0300,1.026054
37,119,0.128115,0.124479,1.018682,0.000000,0.525346,0.5000,0.05000,0.0300,1.024906
37,120,0.125919,0.060216,1.018339,0.000000,0.523362,0.5000,0.05000,0.0300,1.021350
37,121,0.133118,0.055838,1.018962,0.000000,0.524516,0.5000,0.05000,0.0300,1.021754
37,122,0.130976,0.163168,1.018880,0.000000,0.526576,0.5000,0.05000,0.0300,1.027039
37,123,0.144298,0.241558,1.019138,0.000000,0.529566,0.5000,0.05000,0.0300,1.031216
37,124,0.133778,0.047390,1.019821,0.000000,0.524620,0.5000,0.05000,0.0300,1.022190
37,125,0.128715,0.033435,1.019433,0.000000,0.523920,0.5000,0.05000,0.0300,1.021104
37,126,0.134592,0.026483,1.018613,0.000000,0.523098,0.5000,0.05000,0.0300,1.019937
37,127,0.140283,0.107775,1.019339,0.000000,0.525944,0.5000,0.05000,0.0300,1.024728
37,128,0.135053,0.069983,1.018222,0.000000,0.523968,0.5000,0.05000,0.0300,1.021721
37,129,0.141808,0.066738,1.019570,0.000000,0.526039,0.5000,0.05000,0.0300,1.022907
37,130,0.146053,0.023100,1.018557,0.000000,0.524585,0.5000,0.05000,0.0300,1.019712
37,131,0.136965,0.151504,1.020816,0.000000,0.528050,0.5000,0.05000,0.0300,1.028391
37,132,0.144698,0.116085,1.019067,0.000000,0.526205,0.5000,0.05000,0.0300,1.024871
37,133,0.132932,0.089073,1.018918,0.000000,0.525052,0.5000,0.05000,0.0300,1.023372
37,134,0.145527,0.111312,1.018204,0.000000,0.526641,0.5000,0.05000,0.0300,1.023769
37,135,0.134405,0.093463,1.018459,0.000000,0.524913,0.5000,0.05000,0.0300,1.023132
37,136,0.147994,0.037833,1.017890,0.000000,0.523955,0.5000,0.05000,0.0300,1.019781
37,137,0.142724,0.180405,1.018015,0.000000,0.527944,0.5000,0.05000,0.0300,1.027035
37,138,0.146687,0.042058,1.018599,0.000000,0.524224,0.5000,0.05000,0.0300,1.020702
37,139,0.149128,0.056239,1.018071,0.000000,0.525147,0.5000,0.05000,0.0300,1.020883
37,140,0.129809,0.104224,1.019673,0.000000,0.525315,0.5000,0.05000,0.0300,1.024885
37,141,0.137564,0.052337,1.018072,0.000000,0.524107,0.5000,0.05000,0.0300,1.020689
37,142,0.140471,0.086378,1.018195,0.000000,0.525391,0.5000,0.05000,0.0300,1.022514
37,143,0.133819,0.074163,1.020453,0.000000,0.525263,0.5000,0.05000,0.0300,1.024161
37,144,0.140114,0.189785,1.018115,0.000000,0.527196,0.5000,0.05000,0.0300,1.027604
37,145,0.138578,0.232395,1.018683,0.000000,0.529057,0.5000,0.05000,0.0300,1.030303
37,146,0.135521,0.028412,1.018176,0.000000,0.523460,0.5000,0.05000,0.0300,1.019597
37,147,0.130103,0.094234,1.019387,0.000000,0.525262,0.5000,0.05000,0.0300,1.024099
37,148,0.139174,0.100257,1.023453,0.000000,0.528079,0.5000,0.05000,0.0300,1.028466
37,149,0.143364,0.042287,1.018697,0.000000,0.524845,0.5000,0.05000,0.0300,1.020811
37,150,0.126980,0.047991,1.019669,0.000000,0.523539,0.5000,0.05000,0.0300,1.022068
37,151,0.158769,0.078203,1.019976,0.000000,0.527273,0.5000,0.05000,0.0300,1.023887
37,152,0.157898,0.076612,1.018282,0.000000,0.526295,0.5000,0.05000,0.0300,1.022113
37,153,0.139382,0.129091,1.018337,0.000000,0.526007,0.5000,0.05000,0.0300,1.024792
37,154,0.167560,0.033119,1.018204,0.000000,0.525817,0.5000,0.05000,0.0300,1.019860
37,155,0.166207,0.114951,1.019667,0.000000,0.529445,0.5000,0.05000,0.0300,1.025414
37,156,0.137626,0.066962,1.019207,0.000000,0.525027,0.5000,0.05000,0.0300,1.022555
37,157,0.141000,0.041993,1.018241,0.000000,0.524993,0.5000,0.05000,0.0300,1.020340
37,158,0.158033,0.152146,1.018261,0.000000,0.528865,0.5000,0.05000,0.0300,1.025868
37,159,0.134409,0.018761,1.018270,0.000000,0.523547,0.5000,0.05000,0.0300,1.019208
37,160,0.163547,0.075543,1.017895,0.000000,0.526739,0.5000,0.05000,0.0300,1.021672
37,161,0.182659,0.035842,1.018033,0.000000,0.528022,0.5000,0.05000,0.0300,1.019825
37,162,0.148048,0.091247,1.018392,0.000000,0.525968,0.5000,0.05000,0.0300,1.022955
37,163,0.144038,0.017775,1.018893,0.000000,0.524684,0.5000,0.05000,0.0300,1.019781
37,164,0.165706,0.025682,1.018385,0.000000,0.526294,0.5000,0.05000,0.0300,1.019669
37,165,0.142249,0.062828,1.018153,0.000000,0.524770,0.5000,0.05000,0.0300,1.021294
37,166,0.162364,0.029250,1.018140,0.000000,0.525521,0.5000,0.05000,0.0300,1.019602
37,167,0.161203,0.202512,1.018646,0.000000,0.531458,0.5000,0.05000,0.0300,1.028771
37,168,0.147241,0.132904,1.018432,0.000000,0.527420,0.5000,0.05000,0.0300,1.025078
37,169,0.154052,0.044851,1.018805,0.000000,0.525881,0.5000,0.05000,0.0300,1.021047
37,170,0.172852,0.134840,1.018420,0.000000,0.530003,0.5000,0.05000,0.0300,1.025162
37,171,0.148654,0.070243,1.018211,0.000000,0.526141,0.5000,0.05000,0.0300,1.021723
37,172,0.139408,0.125807,1.018857,0.000000,0.526640,0.5000,0.05000,0.0300,1.025147
37,173,0.172335,0.060984,1.018317,0.000000,0.527229,0.5000,0.05000,0.0300,1.021367
37,174,0.155283,0.064074,1.018207,0.000000,0.526763,0.5000,0.05000,0.0300,1.021411
37,175,0.141110,0.085021,1.017962,0.000000,0.525407,0.5000,0.05000,0.0300,1.022214
37,176,0.149196,0.117288,1.019286,0.000000,0.527395,0.5000,0.05000,0.0300,1.025150
37,177,0.144495,0.149196,1.020233,0.000000,0.528294,0.5000,0.05000,0.0300,1.027693
37,178,0.141302,0.034481,1.018037,0.000000,0.524263,0.5000,0.05000,0.0300,1.019761
37,179,0.133914,0.142375,1.019201,0.000000,0.526541,0.5000,0.05000,0.0300,1.026320
37,180,0.141681,0.126611,1.018390,0.000000,0.526495,0.5000,0.05000,0.0300,1.024720
37,181,0.141039,0.053264,1.018009,0.000000,0.524570,0.5000,0.05000,0.0300,1.020672
37,182,0.129484,0.162774,1.017974,0.000000,0.525649,0.5000,0.05000,0.0300,1.026113
37,183,0.133986,0.103472,1.018454,0.000000,0.525086,0.5000,0.05000,0.0300,1.023628
37,184,0.129813,0.025297,1.017993,0.000000,0.522995,0.5000,0.05000,0.0300,1.019258
37,185,0.144494,0.065289,1.018257,0.000000,0.525279,0.5000,0.05000,0.0300,1.021522
37,186,0.149049,0.185411,1.018027,0.000000,0.528828,0.5000,0.05000,0.0300,1.027297
37,187,0.131378,0.102014,1.018812,0.000000,0.525371,0.5000,0.05000,0.0300,1.023913
37,188,0.132271,0.138064,1.018359,0.000000,0.526100,0.5000,0.05000,0.0300,1.025262
37,189,0.136968,0.150660,1.018423,0.000000,0.526404,0.5000,0.05000,0.0300,1.025956
37,190,0.122445,0.055795,1.018367,0.000000,0.523444,0.5000,0.05000,0.0300,1.021156
37,191,0.152519,0.143965,1.019190,0.000000,0.528259,0.5000,0.05000,0.0300,1.026388
37,192,0.153050,0.008872,1.018555,0.000000,0.524586,0.5000,0.05000,0.0300,1.018999
37,193,0.131320,0.055309,1.019201,0.000000,0.524282,0.5000,0.05000,0.0300,1.021966
37,194,0.132441,0.174165,1.019073,0.000000,0.527104,0.5000,0.05000,0.0300,1.027781
37,195,0.135738,0.063879,1.018227,0.000000,0.524347,0.5000,0.05000,0.0300,1.021420
37,196,0.118587,0.081261,1.017918,0.000000,0.523778,0.5000,0.05000,0.0300,1.021981
37,197,0.153080,0.465768,1.019317,0.000000,0.536244,0.5000,0.05000,0.0300,1.042606
37,198,0.159551,0.068243,1.018292,0.000000,0.526316,0.5000,0.05000,0.0300,1.021704
37,199,0.136661,0.072191,1.018702,0.000000,0.524966,0.5000,0.05000,0.0300,1.022311
37,200,0.133032,0.070163,1.019333,0.000000,0.525277,0.5000,0.05000,0.0300,1.022841
37,201,0.145232,0.103051,1.018732,0.000000,0.526187,0.5000,0.05000,0.0300,1.023884
37,202,0.140024,0.043973,1.020178,0.000000,0.525278,0.5000,0.05000,0.0300,1.022376
37,203,0.137926,0.032948,1.018028,0.000000,0.523280,0.5000,0.05000,0.0300,1.019675
37,204,0.131199,0.148953,1.018835,0.000000,0.526813,0.5000,0.05000,0.0300,1.026283
37,205,0.135878,0.062487,1.018999,0.000000,0.524949,0.5000,0.05000,0.0300,1.022123
37,206,0.133034,0.069699,1.019432,0.000000,0.524525,0.5000,0.05000,0.0300,1.022917
37,207,0.142228,0.040925,1.019662,0.000000,0.525035,0.5000,0.05000,0.0300,1.021708
37,208,0.144247,0.129162,1.018881,0.000000,0.526699,0.5000,0.05000,0.0300,1.025339
37,209,0.145614,0.075871,1.018262,0.000000,0.525227,0.5000,0.05000,0.0300,1.022056
37,210,0.133206,0.163633,1.019169,0.000000,0.527482,0.5000,0.05000,0.0300,1.027351
37,211,0.139228,0.131372,1.024172,0.000000,0.529140,0.5000,0.05000,0.0300,1.030741
37,212,0.137268,0.037558,1.018833,0.000000,0.524148,0.5000,0.05000,0.0300,1.020711
37,213,0.137612,0.063568,1.022712,0.000000,0.526573,0.5000,0.05000,0.0300,1.025890
37,214,0.134836,0.197102,1.024217,0.000000,0.530379,0.5000,0.05000,0.0300,1.034072
37,215,0.136100,0.106932,1.019328,0.000000,0.526251,0.5000,0.05000,0.0300,1.024674
37,216,0.141154,0.123300,1.019452,0.000000,0.526077,0.5000,0.05000,0.0300,1.025617
37,217,0.145640,0.090466,1.018786,0.000000,0.525851,0.5000,0.05000,0.0300,1.023309
37,218,0.139835,0.007102,1.018522,0.000000,0.523385,0.5000,0.05000,0.0300,1.018877
37,219,0.138360,0.109256,1.020978,0.000000,0.527132,0.5000,0.05000,0.0300,1.026441
37,220,0.135671,0.284254,1.019158,0.000000,0.530320,0.5000,0.05000,0.0300,1.033370
37,221,0.145321,0.029348,1.020225,0.000000,0.525157,0.5000,0.05000,0.0300,1.021692
37,222,0.143836,0.105882,1.018225,0.000000,0.525815,0.5000,0.05000,0.0300,1.023519
37,223,0.134954,0.075393,1.018051,0.000000,0.525084,0.5000,0.05000,0.0300,1.021821
37,224,0.141478,0.036243,1.018190,0.000000,0.524581,0.5000,0.05000,0.0300,1.020002
38,0,0.139129,0.142187,1.020303,0.000000,0.527729,0.5000,0.05000,0.0300,1.027412
