scenario,noise_mode,sigma,group_type,group,metric,n,mean,std,cv,min,p05,p25,p50,p75,p95,max,iqr,range,std_vs_raw,iqr_vs_raw,range_vs_raw,median_vs_raw
translation_sigma0.0398,translation,0.0398,topology_pair,down8k__to__original,raw_chamfer,45,0.04197291593,0.008849243743,0.2108322366,0.02739944214,0.02785482451,0.03632719338,0.04155298531,0.0475227239,0.05521757115,0.06565223633,0.01119553052,0.03825279419,1,1,1,1
translation_sigma0.0398,translation,0.0398,topology_pair,down8k__to__original,rigid_p2p,45,0.02755474578,0.005412941675,0.1964431724,0.01921963382,0.02023243671,0.02371259877,0.02627355702,0.02990829962,0.03725661048,0.04199171853,0.006195700844,0.02277208471,0.6116840977,0.5534084188,0.5953051325,0.6322904797
translation_sigma0.0398,translation,0.0398,topology_pair,down8k__to__original,nicp_p2p,45,0.02296017253,0.002415136216,0.1051880692,0.01862603405,0.01914771333,0.02191655228,0.02262714618,0.0242514027,0.02686902239,0.02992552295,0.002334850413,0.01129948889,0.2729200693,0.2085520118,0.2953898959,0.5445371978
translation_sigma0.0398,translation,0.0398,topology_pair,down8k__to__original,nicp_p2tri,45,0.02089698354,0.002587972864,0.1238443271,0.01608218853,0.0167073595,0.01964445142,0.02065532664,0.02220842488,0.02502840796,0.02831785974,0.002563973457,0.01223567122,0.292451303,0.2290175934,0.319863463,0.4970840598
translation_sigma0.0398,translation,0.0398,topology_pair,down8k__to__remesh,latent_distance,45,0.4270625969,0.08747859974,0.2048378865,0.2719382644,0.2883619905,0.370696038,0.4339617789,0.4971261621,0.5349024653,0.6130081415,0.126430124,0.3410698771,14.20131961,12.59802609,14.21668959,10.95244828
translation_sigma0.0398,translation,0.0398,topology_pair,down8k__to__remesh,raw_chamfer,45,0.03948763856,0.006159892331,0.1559954598,0.02891836236,0.03057389587,0.03384861323,0.03962235364,0.04388432225,0.05149986403,0.05290917084,0.01003570902,0.02399080848,1,1,1,1
translation_sigma0.0398,translation,0.0398,topology_pair,down8k__to__remesh,rigid_p2p,45,0.02896216654,0.006016844871,0.2077484384,0.02051890232,0.02234247702,0.02428362577,0.02712031113,0.03203991547,0.04079668237,0.04560404074,0.007756289702,0.02508513842,0.9767776038,0.7728691304,1.04561455,0.6844699681
translation_sigma0.0398,translation,0.0398,topology_pair,down8k__to__remesh,nicp_p2p,45,0.02316954401,0.00191211064,0.08252689991,0.01940672614,0.02012849267,0.02189033583,0.02315525565,0.02422795084,0.02620983518,0.0285139775,0.002337615009,0.009107251357,0.310412997,0.2329297317,0.3796141911,0.5843987933
translation_sigma0.0398,translation,0.0398,topology_pair,down8k__to__remesh,nicp_p2tri,45,0.02108499064,0.002067460812,0.09805367462,0.01701955512,0.0178157498,0.01980776301,0.02102607392,0.02228457379,0.02441446624,0.02674728472,0.002476810781,0.009727729599,0.3356326216,0.2467997803,0.4054773563,0.5306619114
translation_sigma0.0398,translation,0.0398,topology_pair,down8k__to__up60k,latent_distance,45,0.4195700404,0.1030342541,0.245571047,0.2389842421,0.2581188679,0.3512073755,0.4099467993,0.4827596247,0.5660547972,0.6735239029,0.1315522492,0.4345396608,15.21221939,11.90419017,14.65153515,12.05054071
translation_sigma0.0398,translation,0.0398,topology_pair,down8k__to__up60k,raw_chamfer,45,0.03478254157,0.006773124386,0.1947277019,0.02205148429,0.02530300061,0.02884008911,0.03401895475,0.03989100877,0.04546220461,0.05170978674,0.01105091966,0.02965830245,1,1,1,1
translation_sigma0.0398,translation,0.0398,topology_pair,down8k__to__up60k,rigid_p2p,45,0.02721195607,0.005318514642,0.1954477153,0.01916405457,0.01995608243,0.02354829285,0.02598645775,0.0291405583,0.0368694678,0.04006238226,0.005592265459,0.02089832769,0.7852379993,0.5060452549,0.7046366772,0.7638817223
translation_sigma0.0398,translation,0.0398,topology_pair,down8k__to__up60k,nicp_p2p,45,0.02269913129,0.00241217633,0.1062673412,0.01854081595,0.01885180897,0.02152888087,0.02241397927,0.02425895548,0.02679077211,0.03025006397,0.002730074612,0.01170924802,0.3561393815,0.2470450148,0.3948050648,0.6588673705
translation_sigma0.0398,translation,0.0398,topology_pair,down8k__to__up60k,nicp_p2tri,45,0.0205763158,0.002592416564,0.1259903177,0.01590268628,0.016389215,0.01929500043,0.02029205522,0.0221439122,0.02493470755,0.02875676545,0.002848911772,0.01285407917,0.3827504732,0.2577986139,0.433405762,0.5964926132
translation_sigma0.0398,translation,0.0398,topology_pair,noisy__to__crop,latent_distance,45,0.4731383853,0.1004078113,0.2122165828,0.2266385853,0.3371113956,0.4023520947,0.4751882851,0.5388056636,0.6371109724,0.6493458152,0.1364535689,0.4227072299,6.132374087,4.884897192,6.835507397,8.934679313
translation_sigma0.0398,translation,0.0398,topology_pair,noisy__to__crop,raw_chamfer,45,0.05646534382,0.01637339959,0.2899725474,0.02775157418,0.03479649773,0.04261510368,0.05318470518,0.07054886842,0.08031193462,0.08959149407,0.02793376474,0.06183991989,1,1,1,1
translation_sigma0.0398,translation,0.0398,topology_pair,noisy__to__crop,rigid_p2p,45,0.03525182979,0.006662536744,0.1889983239,0.02360263447,0.02716525887,0.03008428758,0.03348522042,0.03871920298,0.04734678902,0.05338229302,0.008634915398,0.02977965855,0.4069122426,0.3091210755,0.4815604322,0.629602445
translation_sigma0.0398,translation,0.0398,topology_pair,noisy__to__crop,nicp_p2p,45,0.02756337243,0.002481300883,0.09002167237,0.02178171171,0.0242461761,0.02599705548,0.02748779646,0.02919089478,0.03130351659,0.03268296673,0.003193839301,0.01090125502,0.1515446361,0.1143361567,0.1762818425,0.516836492
translation_sigma0.0398,translation,0.0398,topology_pair,noisy__to__crop,nicp_p2tri,45,0.02583897316,0.002608496223,0.1009520079,0.01972202904,0.02252629631,0.02420524072,0.02581336616,0.02753939279,0.02977754293,0.03111700929,0.003334152075,0.01139498025,0.1593130497,0.1193592094,0.1842657666,0.4853531871
translation_sigma0.0398,translation,0.0398,topology_pair,noisy__to__down8k,latent_distance,45,0.4247534404,0.09682360143,0.2279524831,0.242768839,0.2769241273,0.341444701,0.4285688996,0.4993418753,0.57870152,0.6475123763,0.1578971744,0.4047435373,13.15098497,18.5912303,12.31902978,13.47276621
translation_sigma0.0398,translation,0.0398,topology_pair,noisy__to__down8k,raw_chamfer,45,0.0333954467,0.007362460046,0.2204629904,0.02292015777,0.02485096951,0.0281188241,0.03181001533,0.0366119239,0.04961498335,0.05577530501,0.008493099802,0.03285514724,1,1,1,1
translation_sigma0.0398,translation,0.0398,topology_pair,noisy__to__down8k,rigid_p2p,45,0.02796656071,0.006088419829,0.21770356,0.02081675305,0.02184656043,0.02345644276,0.02654616145,0.03052337715,0.03963711451,0.05000370976,0.007066934389,0.02918695671,0.8269545493,0.832079518,0.8883526379,0.8345221207
translation_sigma0.0398,translation,0.0398,topology_pair,noisy__to__down8k,nicp_p2p,45,0.02219304532,0.001679190842,0.07566293035,0.01918904167,0.01971399406,0.02099403434,0.02197156064,0.02326877413,0.02545634143,0.02644977846,0.002274739791,0.007260736785,0.2280746967,0.2678338704,0.2209923679,0.690712042
translation_sigma0.0398,translation,0.0398,topology_pair,noisy__to__down8k,nicp_p2tri,45,0.02023094601,0.001771479978,0.08756288396,0.01695732372,0.01766594936,0.01900800695,0.02000150387,0.02146391233,0.02362658253,0.02490539344,0.00245590538,0.007948069726,0.2406097917,0.2891647852,0.2419124671,0.6287800765
translation_sigma0.0398,translation,0.0398,topology_pair,noisy__to__original,latent_distance,45,0.4252033485,0.1083103598,0.2547260274,0.2327522635,0.2482359946,0.3450405896,0.4325695932,0.5053737164,0.5975004554,0.6522422433,0.1603331268,0.4194899797,17.57634691,16.94736147,16.21358943,13.22297321
translation_sigma0.0398,translation,0.0398,topology_pair,noisy__to__original,raw_chamfer,45,0.03236708994,0.006162279361,0.1903871918,0.02128389942,0.02385145748,0.02693897838,0.03271348934,0.0363996326,0.04237135043,0.04715663917,0.009460654219,0.02587273975,1,1,1,1
translation_sigma0.0398,translation,0.0398,topology_pair,noisy__to__original,rigid_p2p,45,0.0273419823,0.005000222949,0.182877119,0.02113847276,0.02155654968,0.02363290346,0.02644147669,0.02876763279,0.03762750619,0.04395692819,0.005134729327,0.02281845543,0.8114242566,0.5427456926,0.8819497144,0.8082744221
translation_sigma0.0398,translation,0.0398,topology_pair,noisy__to__original,nicp_p2p,45,0.02303586535,0.00198922671,0.08635346145,0.01970623317,0.02012779189,0.02189714926,0.02292220786,0.02442536081,0.0266877834,0.02810637523,0.002528211553,0.008400142056,0.322806967,0.2672343259,0.3246715322,0.7006959
translation_sigma0.0398,translation,0.0398,topology_pair,noisy__to__original,nicp_p2tri,45,0.02106927607,0.002123577785,0.1007902587,0.017555723,0.01780808059,0.01981664155,0.02094741091,0.02262025214,0.0250562805,0.02632742207,0.002803610587,0.008771699076,0.344609139,0.2963442614,0.3390324783,0.6403294583
translation_sigma0.0398,translation,0.0398,topology_pair,noisy__to__remesh,latent_distance,45,0.4403366778,0.08916674808,0.2024967544,0.2665757835,0.3129166067,0.357132405,0.4414462149,0.5075531006,0.5612814069,0.6693540215,0.1504206955,0.4027782381,13.90297236,18.24374684,15.64666592,13.25001209
translation_sigma0.0398,translation,0.0398,topology_pair,noisy__to__remesh,raw_chamfer,45,0.03478583019,0.006413502506,0.184371121,0.02728487768,0.02799747206,0.02978621302,0.03331666508,0.03803126799,0.04735591594,0.05302699042,0.008245054967,0.02574211274,1,1,1,1
translation_sigma0.0398,translation,0.0398,topology_pair,noisy__to__remesh,rigid_p2p,45,0.02808001552,0.005576911239,0.1986078403,0.0205124638,0.0213399005,0.02428781417,0.02669926721,0.03025871686,0.03923243513,0.0453843747,0.005970902684,0.02487191091,0.869557817,0.7241798517,0.9661953998,0.8013787439
translation_sigma0.0398,translation,0.0398,topology_pair,noisy__to__remesh,nicp_p2p,45,0.02303421179,0.001671550299,0.07256815704,0.01988350713,0.02018275996,0.02220875318,0.02302071913,0.02405056273,0.02556010197,0.02736034917,0.001841809551,0.007476842049,0.260629866,0.2233835381,0.2904517638,0.6909670905
translation_sigma0.0398,translation,0.0398,topology_pair,noisy__to__remesh,nicp_p2tri,45,0.02111345875,0.001775559152,0.08409608168,0.017873579,0.01804129494,0.02027710138,0.02125128646,0.02217835567,0.0237780388,0.02561907205,0.001901254285,0.007745493047,0.2768470349,0.230593282,0.3008880089,0.637857553
translation_sigma0.0398,translation,0.0398,topology_pair,noisy__to__up60k,latent_distance,45,0.4357622431,0.09932608697,0.227936423,0.2534042299,0.2865875959,0.3566120565,0.4374375343,0.5200304389,0.5830056071,0.6697046757,0.1634183824,0.4163004458,15.56752812,26.36368404,16.20834465,13.96036376
translation_sigma0.0398,translation,0.0398,topology_pair,noisy__to__up60k,raw_chamfer,45,0.03235063247,0.006380337726,0.1972245127,0.02268327106,0.0236352535,0.02849431518,0.03133425045,0.03469293227,0.04545469609,0.0483675994,0.006198617088,0.02568432834,1,1,1,1
translation_sigma0.0398,translation,0.0398,topology_pair,noisy__to__up60k,rigid_p2p,45,0.02752660633,0.004999366518,0.1816194288,0.02088065073,0.02198366809,0.02395768411,0.02663777101,0.02916051563,0.0375269242,0.0444945151,0.005202831519,0.02361386436,0.7835582899,0.8393535922,0.9193880427,0.8501167456
translation_sigma0.0398,translation,0.0398,topology_pair,noisy__to__up60k,nicp_p2p,45,0.02320728623,0.001979803457,0.08530956344,0.01969250356,0.02028622494,0.02216215243,0.02294813366,0.02450072077,0.02695198471,0.02801577592,0.002338568336,0.008323272364,0.3102975958,0.3772725921,0.3240603473,0.7323658085
translation_sigma0.0398,translation,0.0398,topology_pair,noisy__to__up60k,nicp_p2tri,45,0.02129172769,0.002055552478,0.09654230542,0.01754685563,0.01827108647,0.0201846643,0.0212539121,0.02252762634,0.02531641563,0.02631989952,0.002342962043,0.008773043889,0.3221698546,0.3779814126,0.3415718633,0.6782964901
translation_sigma0.0398,translation,0.0398,topology_pair,original__to__crop,latent_distance,45,0.4694747196,0.09939373459,0.2117126449,0.2210835814,0.3426822603,0.3955788612,0.4665875137,0.5558882952,0.6332968712,0.6439687014,0.1603094339,0.4228851199,6.187726436,6.034762098,7.137016039,8.75400588
translation_sigma0.0398,translation,0.0398,topology_pair,original__to__crop,raw_chamfer,45,0.0556410202,0.01606304603,0.2886907173,0.02894213771,0.03360478239,0.04222404795,0.0532998858,0.06878838161,0.07939105264,0.0881945084,0.02656433366,0.05925237069,1,1,1,1
translation_sigma0.0398,translation,0.0398,topology_pair,original__to__crop,rigid_p2p,45,0.03479096332,0.007031720616,0.202113421,0.02275370065,0.0262162093,0.02928327111,0.03399425835,0.0388490802,0.04741954486,0.0536787774,0.009565809084,0.03092507676,0.4377576085,0.3600997189,0.5219213409,0.63779233
translation_sigma0.0398,translation,0.0398,topology_pair,original__to__crop,nicp_p2p,45,0.02682284053,0.002588511984,0.09650402171,0.02105618173,0.0233244514,0.02452138042,0.02701175433,0.02867854152,0.03068658959,0.03244843607,0.004157161094,0.01139225434,0.161147019,0.1564940851,0.1922666419,0.5067882215
translation_sigma0.0398,translation,0.0398,topology_pair,original__to__crop,nicp_p2tri,45,0.02504987736,0.002729721387,0.1089714472,0.01895591609,0.02136446733,0.02272799209,0.02540003699,0.02713940918,0.02924445746,0.0308193091,0.00441141709,0.01186339301,0.169937967,0.1660654149,0.2002180313,0.4765495574
translation_sigma0.0398,translation,0.0398,topology_pair,original__to__down8k,latent_distance,45,0.4267917239,0.09576435318,0.2243819358,0.2462759167,0.3100816309,0.3470242918,0.4170409143,0.5066138506,0.5907112956,0.6466867328,0.1595895588,0.4004108161,10.74519515,14.6595425,10.09489292,12.45210466
translation_sigma0.0398,translation,0.0398,topology_pair,original__to__down8k,raw_chamfer,45,0.03550527108,0.008912295389,0.2510133036,0.0226413873,0.02515278877,0.02903703409,0.03349160048,0.03992342832,0.05401443328,0.06230607905,0.01088639423,0.03966469175,1,1,1,1
translation_sigma0.0398,translation,0.0398,topology_pair,original__to__down8k,rigid_p2p,45,0.0272906339,0.006466192397,0.2369381533,0.01982093369,0.02043244776,0.02311188123,0.02544165352,0.02986999813,0.04035924311,0.05181797396,0.0067581169,0.03199704027,0.7255361402,0.6207856118,0.8066882375,0.7596428104
translation_sigma0.0398,translation,0.0398,topology_pair,original__to__down8k,nicp_p2p,45,0.02096197476,0.001693621273,0.08079492953,0.01765530333,0.01896372367,0.01965182499,0.02092709716,0.02183105633,0.02474876787,0.02556979506,0.002179231343,0.00791449173,0.190031995,0.2001793521,0.199534936,0.6248461363
translation_sigma0.0398,translation,0.0398,topology_pair,original__to__down8k,nicp_p2tri,45,0.01887797559,0.001823565641,0.09659752087,0.01530472574,0.01672350931,0.01741373702,0.01886118123,0.01966800807,0.02297170648,0.02372881512,0.002254271052,0.008424089384,0.204612343,0.2070723332,0.2123825754,0.5631615377
translation_sigma0.0398,translation,0.0398,topology_pair,original__to__noisy,latent_distance,45,0.4250933372,0.107981343,0.2540179615,0.2243132889,0.2532303214,0.3372581899,0.4209133685,0.5032175183,0.6007954359,0.6557721496,0.1659593284,0.4314588606,18.68637693,23.22255025,16.9104227,14.16333562
translation_sigma0.0398,translation,0.0398,topology_pair,original__to__noisy,raw_chamfer,45,0.0308416393,0.005778613123,0.187364007,0.02239689164,0.02408960248,0.0262094594,0.02971851968,0.0333559324,0.04183196942,0.04791126631,0.007146473004,0.02551437468,1,1,1,1
translation_sigma0.0398,translation,0.0398,topology_pair,original__to__noisy,rigid_p2p,45,0.0257025175,0.004775910951,0.1858149091,0.01951761704,0.0206175627,0.02211809808,0.02477956039,0.02722786667,0.03502952368,0.04120808761,0.005109768592,0.02169047057,0.8264804806,0.7150056524,0.8501274614,0.8338087043
translation_sigma0.0398,translation,0.0398,topology_pair,original__to__noisy,nicp_p2p,45,0.02171207294,0.0015975432,0.07357856638,0.01875068841,0.01930099957,0.02047903134,0.021531238,0.02267120823,0.02429082966,0.02566361585,0.002192176896,0.006912927441,0.2764578916,0.3067494825,0.27094246,0.7245057371
translation_sigma0.0398,translation,0.0398,topology_pair,original__to__noisy,nicp_p2tri,45,0.01937113565,0.001769845422,0.09136508329,0.01612755157,0.01651059403,0.01795248234,0.01913346407,0.02061218552,0.02241673529,0.02364518411,0.002659703183,0.007517632543,0.3062751191,0.3721700455,0.2946430253,0.6438229184
translation_sigma0.0398,translation,0.0398,topology_pair,original__to__remesh,latent_distance,45,0.4463053544,0.08939668941,0.2003038694,0.2743117511,0.3196234405,0.36678496,0.4398191273,0.5176048875,0.572929275,0.674215436,0.1508199275,0.3999036849,12.25540602,16.9189192,12.85858946,12.86009809
translation_sigma0.0398,translation,0.0398,topology_pair,original__to__remesh,raw_chamfer,45,0.0360314269,0.007294469823,0.2024474313,0.02636680849,0.02877659356,0.03071261286,0.03420029337,0.03962688957,0.05212014441,0.05746692925,0.008914276714,0.03110012076,1,1,1,1
translation_sigma0.0398,translation,0.0398,topology_pair,original__to__remesh,rigid_p2p,45,0.02766004042,0.00604148812,0.2184193526,0.01925045673,0.02009140199,0.02348401129,0.0258776588,0.02878817144,0.03952277233,0.04628544817,0.005304160152,0.02703499144,0.8282285439,0.5950185666,0.8692889538,0.7566501994
translation_sigma0.0398,translation,0.0398,topology_pair,original__to__remesh,nicp_p2p,45,0.02199132749,0.001848115989,0.0840384006,0.01848444483,0.0187161089,0.02112509727,0.02195320255,0.02310182343,0.02508328712,0.02686481902,0.001976726161,0.008380374183,0.2533585078,0.221748351,0.2694643615,0.6419010009
translation_sigma0.0398,translation,0.0398,topology_pair,original__to__remesh,nicp_p2tri,45,0.01997352382,0.0019883537,0.09954946949,0.0162131866,0.01639469781,0.01901884099,0.01995825537,0.02130020374,0.02326520968,0.02504904089,0.002281362748,0.008835854286,0.2725837173,0.2559223616,0.2841099671,0.5835697125
translation_sigma0.0398,translation,0.0398,topology_pair,original__to__up60k,latent_distance,45,0.4389238311,0.09724253468,0.2215476303,0.2606596947,0.3015341222,0.3500353098,0.4277917743,0.5109988451,0.5962661386,0.6680711508,0.1609635353,0.4074114561,12.64181634,17.43446403,12.92479621,13.21689828
translation_sigma0.0398,translation,0.0398,topology_pair,original__to__up60k,raw_chamfer,45,0.03372818787,0.007692133162,0.2280624501,0.02247659416,0.02344164788,0.02872415752,0.03236703236,0.03795664869,0.05011611826,0.05399828701,0.009232491173,0.03152169284,1,1,1,1
translation_sigma0.0398,translation,0.0398,topology_pair,original__to__up60k,rigid_p2p,45,0.02721075601,0.0052232589,0.1919556699,0.02090533355,0.02148480805,0.02319871083,0.02616590417,0.02942641838,0.03829686578,0.04396122615,0.006227707545,0.0230558926,0.6790390637,0.6745424857,0.731429391,0.8084122103
translation_sigma0.0398,translation,0.0398,topology_pair,original__to__up60k,nicp_p2p,45,0.02200957112,0.002035961906,0.09250347927,0.01840959689,0.01886150794,0.02059814417,0.02159067634,0.02339398776,0.02583531038,0.02745150122,0.002795843583,0.009041904326,0.2646810531,0.3028265645,0.2868470412,0.6670576438
translation_sigma0.0398,translation,0.0398,topology_pair,original__to__up60k,nicp_p2tri,45,0.01999653004,0.002143736476,0.1072054237,0.01614170678,0.01666580121,0.01859261434,0.01974280235,0.02138973005,0.02412767655,0.0257679425,0.002797115719,0.009626235728,0.2786920651,0.3029643534,0.3053844784,0.6099664044
translation_sigma0.0398,translation,0.0398,topology_pair,remesh__to__crop,latent_distance,45,0.4937505994,0.1061387824,0.2149643617,0.2071661055,0.3370583892,0.413386941,0.4930673242,0.5839320421,0.6774201989,0.6969784498,0.1705451012,0.4898123443,6.006401518,6.624859926,6.853166125,8.362552412
translation_sigma0.0398,translation,0.0398,topology_pair,remesh__to__crop,raw_chamfer,45,0.06068145178,0.0176709436,0.2912083195,0.02791066688,0.03710851767,0.04536792631,0.05896134337,0.07111112739,0.08913409439,0.09938308347,0.02574320108,0.0714724166,1,1,1,1
translation_sigma0.0398,translation,0.0398,topology_pair,remesh__to__crop,rigid_p2p,45,0.03509304792,0.007151069358,0.2037745304,0.02608778602,0.02629224538,0.02946569445,0.03382276631,0.03754989865,0.04925683885,0.05465049135,0.008084204204,0.02856270534,0.4046795418,0.3140325937,0.3996325673,0.5736430748
translation_sigma0.0398,translation,0.0398,topology_pair,remesh__to__crop,nicp_p2p,45,0.02804978495,0.002909254057,0.1037175173,0.02158740464,0.0240419315,0.02658703987,0.0277336646,0.02937065025,0.03307250438,0.03627376854,0.002783610379,0.0146863639,0.1646349014,0.1081299241,0.2054829625,0.4703702971
translation_sigma0.0398,translation,0.0398,topology_pair,remesh__to__crop,nicp_p2tri,45,0.02621087288,0.003037393826,0.1158829712,0.01936056997,0.02193612679,0.02462241644,0.0257871945,0.02742092146,0.03140625724,0.03463605179,0.002798505015,0.01527548183,0.1718863404,0.1087085094,0.2137255539,0.4373576486
translation_sigma0.0398,translation,0.0398,topology_pair,remesh__to__down8k,latent_distance,45,0.4158439742,0.103841571,0.2497128189,0.2038916796,0.2716432095,0.3449480534,0.4164682925,0.48785761,0.5817949891,0.6273357868,0.1429095566,0.4234441072,15.7205736,16.94224156,13.97324893,11.10549387
translation_sigma0.0398,translation,0.0398,topology_pair,remesh__to__down8k,raw_chamfer,45,0.03824053395,0.00660545688,0.1727344312,0.02898249294,0.0305527861,0.03257074911,0.03750110508,0.04100585234,0.05052971614,0.05928640502,0.008435103235,0.03030391209,1,1,1,1
translation_sigma0.0398,translation,0.0398,topology_pair,remesh__to__down8k,rigid_p2p,45,0.03119106249,0.006876217413,0.2204547349,0.02243137959,0.02333467626,0.02674436186,0.02891579916,0.0354185452,0.04537678746,0.05431418281,0.00867418334,0.03188280322,1.040990432,1.028343471,1.052101891,0.7710652552
translation_sigma0.0398,translation,0.0398,topology_pair,remesh__to__down8k,nicp_p2p,45,0.02244022907,0.001896007736,0.08449146084,0.01920384764,0.01969807145,0.02089627244,0.02224682679,0.02368778684,0.02557215774,0.02738938467,0.002791514402,0.008185537036,0.2870365776,0.3309401585,0.2701148621,0.5932312328
translation_sigma0.0398,translation,0.0398,topology_pair,remesh__to__down8k,nicp_p2tri,45,0.02033457248,0.002035968792,0.100123511,0.01700031272,0.01753662674,0.01865675547,0.02016606951,0.02173373982,0.02367787276,0.02586660967,0.003076984353,0.008866296948,0.3082252793,0.3647832477,0.2925792856,0.5377460068
translation_sigma0.0398,translation,0.0398,topology_pair,remesh__to__noisy,latent_distance,45,0.4391025119,0.1136151851,0.2587441018,0.1829944998,0.260845834,0.3656075597,0.4481731653,0.5140941143,0.6257707596,0.6752015948,0.1484865546,0.492207095,18.10125551,14.97838797,18.31726671,13.0126265
translation_sigma0.0398,translation,0.0398,topology_pair,remesh__to__noisy,raw_chamfer,45,0.03609067896,0.006276646667,0.1739132332,0.02686255718,0.02812221052,0.03117775648,0.03444140699,0.04109114334,0.04638064551,0.0537337658,0.009913386869,0.02687120862,1,1,1,1
translation_sigma0.0398,translation,0.0398,topology_pair,remesh__to__noisy,rigid_p2p,45,0.02777591626,0.005472802675,0.1970341005,0.02174844867,0.02225169676,0.02437037512,0.02661355339,0.02872611273,0.03891459775,0.04864956775,0.004355737612,0.02690111908,0.8719309793,0.4393793635,1.001113105,0.7727196917
translation_sigma0.0398,translation,0.0398,topology_pair,remesh__to__noisy,nicp_p2p,45,0.0230806932,0.001661636217,0.0719924745,0.01999152734,0.02063813103,0.02209671513,0.02318890339,0.02392640478,0.02596701674,0.02787731108,0.001829689645,0.007885783741,0.2647331139,0.1845675619,0.2934659119,0.6732856005
translation_sigma0.0398,translation,0.0398,topology_pair,remesh__to__noisy,nicp_p2tri,45,0.02079070738,0.001805436536,0.08683862953,0.01729431725,0.01818421224,0.01957396778,0.02082796156,0.02170605061,0.02417312587,0.02583347432,0.002132082837,0.008539157072,0.2876434873,0.2150710817,0.317780908,0.6047360831
translation_sigma0.0398,translation,0.0398,topology_pair,remesh__to__original,latent_distance,45,0.4470166475,0.1131247934,0.2530661755,0.1863126159,0.2576305985,0.3769091368,0.4599632323,0.5149315596,0.6310992479,0.6830374002,0.1380224228,0.4967247844,15.12725358,11.67662504,16.6928239,12.26059537
translation_sigma0.0398,translation,0.0398,topology_pair,remesh__to__original,raw_chamfer,45,0.03869573651,0.007478210952,0.1932567158,0.02655918548,0.02940257544,0.03295190306,0.03751557067,0.04477230684,0.05321435676,0.05631597123,0.01182040378,0.02975678575,1,1,1,1
translation_sigma0.0398,translation,0.0398,topology_pair,remesh__to__original,rigid_p2p,45,0.02908044402,0.006055450251,0.2082310107,0.02209130901,0.02333934192,0.02509309713,0.02796200234,0.03067192771,0.04180806894,0.05183244679,0.005578830582,0.02974113778,0.8097458456,0.47196616,0.9994741378,0.7453439156
translation_sigma0.0398,translation,0.0398,topology_pair,remesh__to__original,nicp_p2p,45,0.02312673977,0.001955094589,0.08453827079,0.01944247388,0.01994727073,0.02193986647,0.02300935886,0.02403456967,0.02684824601,0.02898804464,0.002094703199,0.009545570755,0.2614388122,0.177210799,0.3207863522,0.6133282379
translation_sigma0.0398,translation,0.0398,topology_pair,remesh__to__original,nicp_p2tri,45,0.02107824903,0.002064968378,0.09796678915,0.01718942421,0.01768644,0.01994745217,0.02098924904,0.02207124844,0.02519753543,0.02710610894,0.002123796263,0.009916684724,0.2761313356,0.179672057,0.3332579267,0.559481001
translation_sigma0.0398,translation,0.0398,topology_pair,remesh__to__up60k,latent_distance,45,0.4186628014,0.1081748143,0.2583817189,0.1968586594,0.2593044579,0.341876626,0.4246061742,0.4799631238,0.6035254121,0.6548355818,0.1380864978,0.4579769224,17.22449962,14.44102197,16.66615419,12.60313675
translation_sigma0.0398,translation,0.0398,topology_pair,remesh__to__up60k,raw_chamfer,45,0.03496275336,0.006280287766,0.1796279515,0.02612025176,0.02727750728,0.03037492934,0.0336905155,0.03993702946,0.04536966353,0.05359971206,0.009562100114,0.0274794603,1,1,1,1
translation_sigma0.0398,translation,0.0398,topology_pair,remesh__to__up60k,rigid_p2p,45,0.0290303171,0.0056821342,0.1957310415,0.02169293816,0.02318460169,0.02550841142,0.02738617818,0.0309358642,0.04142680407,0.05003686081,0.005427452773,0.02834392265,0.9047569811,0.5676004966,1.031458491,0.8128750115
translation_sigma0.0398,translation,0.0398,topology_pair,remesh__to__up60k,nicp_p2p,45,0.02306555814,0.001854246892,0.08039028931,0.01945760885,0.02041709775,0.02155936702,0.02311952808,0.02408693163,0.02668189322,0.0276276056,0.002527564606,0.008169996752,0.2952487149,0.2643315356,0.2973128534,0.6862325415
translation_sigma0.0398,translation,0.0398,topology_pair,remesh__to__up60k,nicp_p2tri,45,0.0209979433,0.001963402786,0.09350452844,0.01718446452,0.01815488441,0.01957042107,0.02101678683,0.02195359818,0.02477810638,0.02603780123,0.002383177102,0.00885333671,0.3126294302,0.2492315573,0.3221801525,0.6238190933
translation_sigma0.0398,translation,0.0398,topology_pair,up60k__to__crop,latent_distance,45,0.4804154555,0.1023514785,0.2130478472,0.2047252953,0.3245570064,0.412648946,0.4804893434,0.5500485897,0.6451500893,0.6629334092,0.1373996437,0.4582081139,5.667465551,4.648210529,6.274246135,7.183582415
translation_sigma0.0398,translation,0.0398,topology_pair,up60k__to__crop,raw_chamfer,45,0.06667940178,0.01805947961,0.2708404564,0.03059464693,0.04433186873,0.05017091792,0.06688714846,0.07973060392,0.09359533982,0.103624634,0.02955968599,0.07302998704,1,1,1,1
translation_sigma0.0398,translation,0.0398,topology_pair,up60k__to__crop,rigid_p2p,45,0.03558523284,0.007000582422,0.1967271776,0.02457469894,0.02697640878,0.03013601851,0.03460360611,0.03891064991,0.04846400859,0.0541325837,0.008774631405,0.02955788476,0.3876403182,0.2968445405,0.4047362728,0.5173431206
