subject_a,subject_b,topology_a,topology_b,gt_distance,latent_distance,raw_chamfer,n_mesh_pairs,mesh_pair_index
id0020,id0273,original,down8k,0.256970,0.424880,0.009197,1,
id0020,id0275,original,down8k,0.279283,0.421518,0.006955,1,
id0020,id0285,original,down8k,0.415054,0.620795,0.006976,1,
id0020,id0290,original,down8k,0.228495,0.350826,0.004264,1,
id0020,id0296,original,down8k,0.268310,0.424804,0.006805,1,
id0020,id0299,original,down8k,0.291979,0.434071,0.006446,1,
id0020,id0303,original,down8k,0.295318,0.406573,0.005252,1,
id0020,id0319,original,down8k,0.357576,0.494016,0.006934,1,
id0020,id0321,original,down8k,0.198172,0.299304,0.003021,1,
id0020,id0326,original,down8k,0.434222,0.630338,0.006241,1,
id0020,id0328,original,down8k,0.283497,0.357164,0.005671,1,
id0020,id0330,original,down8k,0.279663,0.436864,0.009676,1,
id0020,id0342,original,down8k,0.355589,0.479703,0.009781,1,
id0020,id0346,original,down8k,0.361000,0.606606,0.010083,1,
id0020,id0363,original,down8k,0.478254,0.704152,0.012388,1,
id0020,id0367,original,down8k,0.449815,0.572622,0.010512,1,
id0020,id0368,original,down8k,0.325525,0.505385,0.006861,1,
id0020,id0369,original,down8k,0.265521,0.370410,0.003619,1,
id0020,id0372,original,down8k,0.372119,0.476000,0.008226,1,
id0020,id0373,original,down8k,0.328483,0.424346,0.005404,1,
id0020,id0374,original,down8k,0.294529,0.334204,0.006500,1,
id0020,id0378,original,down8k,0.332301,0.489345,0.008262,1,
id0020,id0381,original,down8k,0.327838,0.545933,0.006971,1,
id0020,id0382,original,down8k,0.379804,0.621700,0.010645,1,
id0020,id0392,original,down8k,0.324917,0.547994,0.011200,1,
id0020,id0396,original,down8k,0.434739,0.665459,0.012205,1,
id0020,id0398,original,down8k,0.426271,0.659094,0.008071,1,
id0020,id0399,original,down8k,0.238162,0.325717,0.004887,1,
id0020,id0401,original,down8k,0.296557,0.437949,0.009868,1,
id0020,id0402,original,down8k,0.314376,0.523463,0.007294,1,
id0020,id0404,original,down8k,0.345746,0.553468,0.009695,1,
id0020,id0411,original,down8k,0.363889,0.576108,0.011961,1,
id0020,id0412,original,down8k,0.351925,0.580166,0.011021,1,
id0020,id0418,original,down8k,0.397871,0.602597,0.008308,1,
id0020,id0421,original,down8k,0.373521,0.611268,0.010586,1,
id0020,id0422,original,down8k,0.327218,0.529438,0.008660,1,
id0020,id0431,original,down8k,0.366727,0.549179,0.006617,1,
id0020,id0437,original,down8k,0.320878,0.422149,0.006513,1,
id0020,id0441,original,down8k,0.272626,0.471031,0.010598,1,
id0020,id0447,original,down8k,0.290759,0.381497,0.002663,1,
id0020,id0460,original,down8k,0.331565,0.647335,0.009664,1,
id0020,id0462,original,down8k,0.375715,0.580628,0.006342,1,
id0020,id0465,original,down8k,0.272896,0.474647,0.011074,1,
id0020,id0466,original,down8k,0.281512,0.349052,0.002744,1,
id0020,id0468,original,down8k,0.473484,0.762187,0.013717,1,
id0020,id0470,original,down8k,0.358264,0.542727,0.010326,1,
id0020,id0476,original,down8k,0.268600,0.424042,0.004416,1,
id0020,id0486,original,down8k,0.362366,0.577663,0.006897,1,
id0020,id0491,original,down8k,0.258850,0.440129,0.007606,1,
id0020,id0498,original,down8k,0.344788,0.523112,0.010600,1,
id0026,id0027,original,down8k,0.330191,0.424524,0.002313,1,
id0026,id0041,original,down8k,0.331795,0.432172,0.003157,1,
id0026,id0042,original,down8k,0.263575,0.339912,0.005515,1,
id0026,id0045,original,down8k,0.321618,0.400330,0.003356,1,
id0026,id0048,original,down8k,0.400423,0.538381,0.003102,1,
id0026,id0056,original,down8k,0.381525,0.370386,0.004334,1,
id0026,id0062,original,down8k,0.371594,0.457639,0.005681,1,
id0026,id0069,original,down8k,0.382939,0.326770,0.002151,1,
id0026,id0071,original,down8k,0.313544,0.427009,0.006544,1,
id0026,id0072,original,down8k,0.328796,0.420023,0.002525,1,
id0026,id0075,original,down8k,0.224633,0.266417,0.001877,1,
id0026,id0080,original,down8k,0.289239,0.355091,0.004368,1,
id0026,id0081,original,down8k,0.292258,0.282296,0.002523,1,
id0026,id0086,original,down8k,0.341817,0.441570,0.001923,1,
id0026,id0088,original,down8k,0.392749,0.419335,0.001977,1,
id0026,id0097,original,down8k,0.436645,0.473848,0.002726,1,
id0026,id0100,original,down8k,0.303367,0.375916,0.002963,1,
id0026,id0106,original,down8k,0.397318,0.364175,0.002857,1,
id0026,id0107,original,down8k,0.549377,0.579644,0.003066,1,
id0026,id0110,original,down8k,0.342431,0.360979,0.001768,1,
id0026,id0113,original,down8k,0.314328,0.382299,0.003762,1,
id0026,id0115,original,down8k,0.288851,0.331361,0.003236,1,
id0026,id0130,original,down8k,0.376261,0.444892,0.003619,1,
id0026,id0132,original,down8k,0.304324,0.349567,0.003199,1,
id0026,id0136,original,down8k,0.398495,0.403177,0.002470,1,
id0026,id0153,original,down8k,0.441178,0.455561,0.002372,1,
id0026,id0161,original,down8k,0.312517,0.301069,0.002598,1,
id0026,id0169,original,down8k,0.386004,0.367715,0.003093,1,
id0026,id0182,original,down8k,0.388857,0.417227,0.003080,1,
id0026,id0183,original,down8k,0.587221,0.666573,0.002653,1,
id0026,id0186,original,down8k,0.363869,0.371169,0.002838,1,
id0026,id0197,original,down8k,0.365561,0.502804,0.001446,1,
id0026,id0199,original,down8k,0.512822,0.673271,0.002445,1,
id0026,id0206,original,down8k,0.297222,0.369527,0.003873,1,
id0026,id0207,original,down8k,0.245842,0.375517,0.002427,1,
id0026,id0208,original,down8k,0.364376,0.459118,0.002936,1,
