scenario,pair_index,pair_type,subject_a,topology_a,sample_name_a,subject_b,topology_b,sample_name_b,gt_distance,latent_distance,raw_chamfer,template_icp_chamfer
rotation,94,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.5459257364273071,0.0052683716639876366,0.004874080885201693
rotation,95,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.4025020897388458,0.00656721368432045,0.004109212663024664
rotation,96,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.32141005992889404,0.002095696981996298,0.002364335348829627
rotation,97,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.3307066559791565,0.0011029827874153852,0.0018178068567067385
rotation,98,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,original,id0485_GTready_original,0.34237438440322876,0.3364461064338684,0.001081219408661127,0.0011953441426157951
rotation,99,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,remesh,id0485_GTready_remesh,0.34237438440322876,0.3446921110153198,0.0012971184914931655,0.0012341116089373827
rotation,100,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.4919300079345703,0.005427512340247631,0.0035419799387454987
rotation,101,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.5016324520111084,0.004247136879712343,0.00505156209692359
rotation,102,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.4539889991283417,0.00185981928370893,0.002106561092659831
rotation,103,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,original,id0489_GTready_original,0.4157305955886841,0.5247241854667664,0.0021832529455423355,0.0027372834738343954
rotation,104,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.5048611760139465,0.0019371079979464412,0.0016029637772589922
rotation,105,different_subject,id0485,crop,id0485_GTready_crop,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.41266757249832153,0.017897987738251686,0.013258492574095726
rotation,106,different_subject,id0485,crop,id0485_GTready_crop,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.42969000339508057,0.011522066779434681,0.007985391654074192
rotation,107,different_subject,id0485,crop,id0485_GTready_crop,id0489,original,id0489_GTready_original,0.2601737082004547,0.4207977056503296,0.01159420982003212,0.008965468034148216
rotation,108,different_subject,id0485,crop,id0485_GTready_crop,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.42441171407699585,0.010324009694159031,0.005689696408808231
rotation,109,different_subject,id0485,crop,id0485_GTready_crop,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.439652681350708,0.01506621204316616,0.00906328670680523
rotation,110,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.31282544136047363,0.010373879224061966,0.0062068491242825985
rotation,111,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.33034372329711914,0.0008203212637454271,0.0010050524724647403
rotation,112,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,original,id0489_GTready_original,0.2601737082004547,0.3443663418292999,0.0010004163486883044,0.001916923327371478
rotation,113,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.33879122138023376,0.0018090324010699987,0.002465910743921995
rotation,114,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.32774028182029724,0.0009929739171639085,0.0013184905983507633
rotation,115,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.36892879009246826,0.005117541179060936,0.004137562587857246
rotation,116,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.3796585500240326,0.0029033066239207983,0.005169235169887543
rotation,117,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,original,id0489_GTready_original,0.2601737082004547,0.3976793885231018,0.0011960206320509315,0.0034193918108940125
rotation,118,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.3955594301223755,0.0015648927073925734,0.002728252438828349
rotation,119,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.4090380072593689,0.0020997757092118263,0.003674834268167615
rotation,120,different_subject,id0485,original,id0485_GTready_original,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.3089061677455902,0.005391350015997887,0.004002024419605732
rotation,121,different_subject,id0485,original,id0485_GTready_original,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.3162370026111603,0.0037945793010294437,0.005323932506144047
rotation,122,different_subject,id0485,original,id0485_GTready_original,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.34155797958374023,0.0014395080506801605,0.0021076996345072985
rotation,123,different_subject,id0485,original,id0485_GTready_original,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.34564337134361267,0.0018219825578853488,0.0021031140349805355
rotation,124,different_subject,id0485,original,id0485_GTready_original,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.34411364793777466,0.002644851803779602,0.003308097831904888
rotation,125,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.2909058630466461,0.006539070978760719,0.003415995743125677
rotation,126,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.26401498913764954,0.004097147844731808,0.0045755784958601
rotation,127,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.2848999500274658,0.0018654842860996723,0.0022786553017795086
rotation,128,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,original,id0489_GTready_original,0.2601737082004547,0.3107544183731079,0.0021195083390921354,0.0019747288897633553
rotation,129,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.2764543890953064,0.0024991165846586227,0.0028072595596313477
rotation,130,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.34524738788604736,0.00818115659058094,0.00430268095806241
rotation,131,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.32711780071258545,0.0020977777894586325,0.0041323513723909855
rotation,132,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.3584669530391693,0.0008839376969262958,0.001436816994100809
rotation,133,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,original,id0489_GTready_original,0.2601737082004547,0.40164923667907715,0.0013535595498979092,0.0016601844690740108
rotation,134,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.3520198464393616,0.001194383017718792,0.001384784933179617
